Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Kentuckiana,201384-G01,201384,CENTRAL CITY,MAIN OFFICE,201 W BROAD ST,MUHLENBERG,CENTRAL CITY,KY,42330-9998,Active,Owned,1357509,X14565,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1933,"10,635"
Kentuckiana,201404-G01,201404,CHAPLIN,MAIN OFFICE,24 OLD TUNNELL MILL RD,NELSON,CHAPLIN,KY,40012-9998,Active,Owned,1436263,X14575,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,8/1/1968,864
Ohio Valley,381609-G12,381605,CINCINNATI,AIR MAIL CENTER,76 CLAY DR,HAMILTON,HEBRON,KY,41048-9900,Active,Owned,1436907,X20030,Post Office,Branch,"USPS Building, Const. by USPS",Land Data on separate record,Yes,9/1/2000,"45,012"
Ohio Valley,381609-G12,381605,CINCINNATI,AIR MAIL CENTER,76 CLAY DR,HAMILTON,HEBRON,KY,41048-9900,Active,Owned,1471438,17297,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS",Land Data on separate record,Yes,9/1/2000,"45,012"
Kentuckiana,201540-G02,201540,CLINTON,MAIN OFFICE,304 S WASHINGTON ST,HICKMAN,CLINTON,KY,42031-9998,Active,Owned,1358414,X14618,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,6/1/1966,"10,848"
Kentuckiana,201552-G01,201552,CLOSPLINT,MAIN OFFICE MODULAR,17857 HIGHWAY 38,HARLAN,CLOSPLINT,KY,40927-9998,Active,Owned,1358442,X14620,Post Office,Remotely Managed Post Office (RMPO),USPS Personal Property,"USPS Land, Not Prev. Leased",No,6/1/1988,600
Kentuckiana,201608-G01,201608,COLDIRON,MAIN OFFICE,329 HIGHWAY 2007,HARLAN,COLDIRON,KY,40819-9998,Active,Owned,1358605,X14639,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/1988,928
Kentuckiana,201648-G02,201648,COLUMBIA,MAIN OFFICE,800 BURKESVILLE ST,ADAIR,COLUMBIA,KY,42728-9998,Active,Owned,1358779,X14652,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/2000,"14,610"
Ohio Valley,201764-G02,201765,COVINGTON,DIXIE BRANCH,123 BUTTERMILK PIKE,KENTON,LAKESIDE PARK,KY,41017-9998,Active,Owned,1436274,X14812,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1979,"16,049"
Ohio Valley,201764-G03,201764,COVINGTON,LUDLOW BRANCH,640 ELM ST,KENTON,LUDLOW,KY,41016-9998,Active,Owned,1436305,X15653,Post Office,Branch,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,8/1/1941,"2,641"
Ohio Valley,201764-G01,201764,COVINGTON,MAIN OFFICE,700 SCOTT ST,KENTON,COVINGTON,KY,41011-9998,Active,Owned,1359465,X14687,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,8/1/1941,"61,554"
Ohio Valley,201764-G01,201764,COVINGTON,MAIN OFFICE,700 SCOTT ST,KENTON,COVINGTON,KY,41011-9998,Active,Owned,1449339,11636,Administrative Office,Office of the Inspector General Office (OIG),"USPS Building, Transferred","USPS Land, Transferred",Yes,8/1/1941,"61,554"
Ohio Valley,201764-G01,201764,COVINGTON,MAIN OFFICE,700 SCOTT ST,KENTON,COVINGTON,KY,41011-9998,Active,Owned,1493335,18233,Administrative Office,District Administrative Office (Staff),"USPS Building, Transferred","USPS Land, Transferred",Yes,8/1/1941,"61,554"
Kentuckiana,201912-G01,201912,CUMBERLAND,MAIN OFFICE,1312 E MAIN ST,HARLAN,CUMBERLAND,KY,40823-9998,Active,Owned,1360024,X14730,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1966,"4,512"
Ohio Valley,201948-G02,201948,CYNTHIANA,MAIN OFFICE,108 LADISH RD,HARRISON,CYNTHIANA,KY,41031-9998,Active,Owned,1360113,X14746,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1991,"13,374"
Kentuckiana,202000-G01,202000,DANVILLE,MAIN OFFICE,200 E MAIN ST,BOYLE,DANVILLE,KY,40422-9998,Active,Owned,1360291,X14756,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/2001,"15,910"
Ohio Valley,202104-G02,202104,DEMOSSVILLE,MAIN OFFICE,7451 KY HIGHWAY 17 N,PENDLETON,DE MOSSVILLE,KY,41033-9998,Active,Owned,1360431,X14771,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,,914
Kentuckiana,202312-G02,202312,DYCUSBURG,MAIN OFFICE MODULAR,9699 STATE ROUTE 70,CRITTENDEN,DYCUSBURG,KY,42037-9998,Active,Owned,1361547,X14864,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,,460
Kentuckiana,202416-G01,202416,EKRON,MAIN OFFICE,276 REESE AVE,MEADE,EKRON,KY,40117-9998,Active,Owned,1362166,X14897,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,10/1/1990,"1,212"
Kentuckiana,202440-G01,202440,ELIZABETHTOWN,MAIN OFFICE,2934 DOLPHIN DR,HARDIN,ELIZABETHTOWN,KY,42701-9996,Active,Owned,1362287,X14905,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1998,"30,447"
Kentuckiana,202440-G01,202440,ELIZABETHTOWN,MAIN OFFICE,2934 DOLPHIN DR,HARDIN,ELIZABETHTOWN,KY,42701-9996,Active,Owned,1441225,X14904,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1998,"30,447"
Kentuckiana,202440-G01,202440,ELIZABETHTOWN,MAIN OFFICE,2934 DOLPHIN DR,HARDIN,ELIZABETHTOWN,KY,42701-9996,Active,Owned,1473604,17624,Post Office,Service Hub Facility (SHF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1998,"30,447"
Kentuckiana,202641-G01,202641,FAIRDALE,MAIN OFFICE,411 MOUNT HOLLY RD,JEFFERSON,FAIRDALE,KY,40118-9998,Active,Owned,1362964,X14957,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,3/1/1990,"3,329"
Kentuckiana,202644-G01,202644,FAIRFIELD,MAIN OFFICE MODULAR,104 LITTLE UNION RD,NELSON,FAIRFIELD,KY,40020-9998,Active,Owned,1362993,X14959,Post Office,Remotely Managed Post Office (RMPO),USPS Personal Property,"USPS Land, Not Prev. Leased",No,5/1/1989,600
Ohio Valley,202672-G01,202672,FALMOUTH,MAIN OFFICE,201 W SHELBY ST,PENDLETON,FALMOUTH,KY,41040-9998,Active,Owned,1363102,X14970,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,10/1/1993,"8,140"
Kentuckiana,202696-G01,202696,FARMINGTON,MAIN OFFICE,8406 STATE ROUTE 121 S,GRAVES,FARMINGTON,KY,42040-9998,Active,Owned,1363182,X14978,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,5/1/1962,"1,230"
Ohio Valley,202808-G01,202808,FLEMINGSBURG,MAIN OFFICE,131 E WATER ST,FLEMING,FLEMINGSBURG,KY,41041-9998,Active,Owned,1363510,X15014,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,5/1/1941,"4,869"
Kentuckiana,202920-G01,202920,FRANKFORT,MAIN OFFICE,1210 WILKINSON BLVD,MARSHALL,FRANKFORT,KY,40601-9998,Active,Owned,1363988,X15049,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1999,"30,447"
Kentuckiana,202924-G02,202924,FRANKLIN,MAIN OFFICE,619 N MAIN ST,SIMPSON,FRANKLIN,KY,42134-9998,Active,Owned,1364015,X15050,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1985,"6,944"
Kentuckiana,203088-G03,203088,GEORGETOWN,MAIN OFFICE,101 N BRADFORD LN,SCOTT,GEORGETOWN,KY,40324-9998,Active,Owned,1364658,X15111,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1998,"18,358"
Ohio Valley,203092-G01,419904,GERMANTOWN,MAIN OFFICE,6362 BROOKSVILLE GERMANTOWN RD,BRACKEN,GERMANTOWN,KY,41044-9998,Active,Owned,1364697,X15112,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,12/1/2000,864
Kentuckiana,203152-G02,203152,GLASGOW,MAIN OFFICE,201 COLUMBIA AVE,BARREN,GLASGOW,KY,42141-9998,Active,Owned,1364855,X15131,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,6/1/1998,"9,568"
Kentuckiana,203364-G01,203364,GREENVILLE,MAIN OFFICE,102 COURT ST,MUHLENBERG,GREENVILLE,KY,42345-9998,Active,Owned,1365666,X15191,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,4/1/1938,"5,142"
Kentuckiana,203532-G01,203532,HARDINSBURG,MAIN OFFICE,234 S MAIN ST,BRECKINRIDGE,HARDINSBURG,KY,40143-9998,Active,Owned,1366221,X15247,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1941,"7,508"
Kentuckiana,203560-G02,203560,HARLAN,MAIN OFFICE,111 N 1ST ST,HARLAN,HARLAN,KY,40831-9998,Active,Owned,1366242,X15252,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1932,"11,132"
Kentuckiana,203580-G01,203580,HARRODSBURG,MAIN OFFICE,105 N MAIN ST,MERCER,HARRODSBURG,KY,40330-9998,Active,Owned,1366346,X15260,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,4/1/1932,"8,965"
Kentuckiana,203616-G02,203616,HAZARD,MAIN OFFICE,201 BLACK GOLD BLVD,PERRY,HAZARD,KY,41701-9997,Active,Owned,1366571,X15275,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1988,"36,189"
Kentuckiana,203616-G02,203616,HAZARD,MAIN OFFICE,201 BLACK GOLD BLVD,PERRY,HAZARD,KY,41701-9997,Active,Owned,1441226,X15274,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1988,"36,189"
Kentuckiana,203616-G02,203616,HAZARD,MAIN OFFICE,201 BLACK GOLD BLVD,PERRY,HAZARD,KY,41701-9997,Active,Owned,1473605,17625,Post Office,Service Hub Facility (SHF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1988,"36,189"
Kentuckiana,203676-G04,203676,HENDERSON,MAIN OFFICE,100 1ST ST,HENDERSON,HENDERSON,KY,42420-9998,Active,Owned,1366715,X15293,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,6/1/1961,"10,864"
Kentuckiana,203708-G01,203708,HICKMAN,MAIN OFFICE,201 JACKSON ST,FULTON,HICKMAN,KY,42050-9998,Active,Owned,1366867,X15305,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1939,"6,521"
Kentuckiana,203712-G01,203712,HICKORY,MAIN OFFICE,1976 STATE ROUTE 1241,GRAVES,HICKORY,KY,42051-9998,Active,Owned,1366875,X15306,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,11/1/1960,"1,404"
Kentuckiana,203792-G01,203792,HODGENVILLE,MAIN OFFICE,102 S WALTERS AVE,CARROLL,HODGENVILLE,KY,42748-9998,Active,Owned,1367138,X15338,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,5/1/1937,"6,011"
Kentuckiana,203852-G01,203852,HOPKINSVILLE,MAIN OFFICE,105 S MAIN ST,CHRISTIAN,HOPKINSVILLE,KY,42240-9998,Active,Owned,1367399,X15355,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,2/1/1977,"14,532"
Ohio Valley,203960-G01,203960,INDEPENDENCE,MAIN OFFICE,5106 MADISON PIKE,KENTON,INDEPENDENCE,KY,41051-9998,Active,Owned,1367889,X15385,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1990,"8,187"
Kentuckiana,203972-G02,203972,INEZ,MAIN OFFICE,33 PARK PL,MARTIN,INEZ,KY,41224-9998,Active,Owned,1367937,X15389,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,6/1/1991,"4,805"
Kentuckiana,204000-G01,204000,IRVINE,MAIN OFFICE,230 MAIN ST,ESTILL,IRVINE,KY,40336-9998,Active,Owned,1368056,X15398,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1938,"4,981"
Kentuckiana,204052-G02,204052,JACKSON,MAIN OFFICE,790 HIGHWAY 15 N,BREATHITT,JACKSON,KY,41339-9998,Active,Owned,1368189,X15413,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1987,"4,704"
Kentuckiana,204064-G01,204064,JAMESTOWN,MAIN OFFICE,66 FAIR OAKS DR,RUSSELL,JAMESTOWN,KY,42629-9998,Active,Owned,1368270,X15416,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,2/1/1991,"4,313"
Kentuckiana,204092-G01,204092,JENKINS,MAIN OFFICE,9382 HIGHWAY 805 STE A,LETCHER,JENKINS,KY,41537-9998,Active,Owned,1368380,X15424,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1941,"4,832"
Kentuckiana,204432-G01,204432,LANCASTER,MAIN OFFICE,107 DANVILLE ST,GARRARD,LANCASTER,KY,40444-9998,Active,Owned,1369786,X15522,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,3/1/1919,"3,820"
Kentuckiana,204468-G03,204468,LAWRENCEBURG,MAIN OFFICE,1269 FOX CREEK RD,ANDERSON,LAWRENCEBURG,KY,40342-9998,Active,Owned,1369994,X15533,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1999,"19,206"
Kentuckiana,204492-G01,204492,LEBANON,MAIN OFFICE,101 E MAIN ST,MARION,LEBANON,KY,40033-9998,Active,Owned,1370062,X15541,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1913,"7,074"
Kentuckiana,204496-G01,204496,LEBANON JUNCTION,MAIN OFFICE,11716 S PRESTON HWY,BULLITT,LEBANON JUNCTION,KY,40150-9998,Active,Owned,1370061,X15543,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,3/1/1988,"3,584"
Kentuckiana,204600-G10,204605,LEXINGTON,BEAUMONT STATION ,1025 MAJESTIC DR,FAYETTE,LEXINGTON,KY,40513-9998,Active,Owned,1354348,1233,Post Office,Station,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,3/1/2000,"25,767"
Kentuckiana,204601-G04,204601,LEXINGTON,P&DC,1088 NANDINO BLVD,FAYETTE,LEXINGTON,KY,40511-9995,Active,Owned,1370366,X15574,Post Office,Main Post Office,Unknown,Unknown,No,6/1/1973,"224,046"
Kentuckiana,204601-G04,204601,LEXINGTON,P&DC,1088 NANDINO BLVD,FAYETTE,LEXINGTON,KY,40511-9995,Active,Owned,1436822,X1C677,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),Unknown,Unknown,No,6/1/1973,"224,046"
Kentuckiana,204601-G04,204601,LEXINGTON,P&DC,1088 NANDINO BLVD,FAYETTE,LEXINGTON,KY,40511-9995,Active,Owned,1441227,X15573,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),Unknown,Unknown,No,6/1/1973,"224,046"
Kentuckiana,204750-G01,204748,LONDON,MAIN OFFICE,1760 HIGHWAY 192 W,LAUREL,LONDON,KY,40741-9998,Active,Owned,1370826,X15624,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Not Prev. Leased",Yes,4/1/1990,"56,854"
Kentuckiana,204750-G01,204748,LONDON,MAIN OFFICE,1760 HIGHWAY 192 W,LAUREL,LONDON,KY,40741-9998,Active,Owned,1441228,X15623,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Prev. Leased","USPS Land, Not Prev. Leased",Yes,4/1/1990,"56,854"
Kentuckiana,204750-G01,204748,LONDON,MAIN OFFICE,1760 HIGHWAY 192 W,LAUREL,LONDON,KY,40741-9998,Active,Owned,1473606,17626,Post Office,Service Hub Facility (SHF),"USPS Building, Prev. Leased","USPS Land, Not Prev. Leased",Yes,4/1/1990,"56,854"
Kentuckiana,204768-G01,204768,LORETTO,MAIN OFFICE,4800 HIGHWAY 52,MARION,LORETTO,KY,40037-9998,Active,Owned,1370947,X15633,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,6/1/1960,"1,460"
Kentuckiana,204784-G01,204784,LOUISA,MAIN OFFICE,108 E MADISON ST,LAWRENCE,LOUISA,KY,41230-9998,Active,Owned,1371007,X15637,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1938,"4,786"
Kentuckiana,204792-G23,204789,LOUISVILLE,AIR MAIL FACILITY,4440 CRITTENDEN DR,JEFFERSON,LOUISVILLE,KY,40221-9998,Active,Owned,1352470,X1C412,Post Office,Station,"USPS Building, Const. by USPS",Land Data on separate record,Yes,11/1/1995,"66,888"
Kentuckiana,204792-G23,204789,LOUISVILLE,AIR MAIL FACILITY,4440 CRITTENDEN DR,JEFFERSON,LOUISVILLE,KY,40221-9998,Active,Owned,1436770,X1C359,Network Facilities,Airport Mail Center or Facility (AMC/AMF),"USPS Building, Const. by USPS",Land Data on separate record,Yes,11/1/1995,"66,888"
Kentuckiana,204792-G23,204789,LOUISVILLE,AIR MAIL FACILITY,4440 CRITTENDEN DR,JEFFERSON,LOUISVILLE,KY,40221-9998,Active,Owned,1486548,18091,Other Customer Service,Computerized Forwarding System (CFS),"USPS Building, Const. by USPS",Land Data on separate record,Yes,11/1/1995,"66,888"
Kentuckiana,204788-G02,204788,LOUISVILLE,ANCHORAGE BR,11501 PARK RD,JEFFERSON,LOUISVILLE,KY,40223-9997,Active,Owned,1436248,X14192,Post Office,Branch,"USPS Building, Transferred","USPS Land, Transferred",No,1/1/1941,"2,912"
Kentuckiana,204788-G21,204793,LOUISVILLE,ANNSHIRE ANNEX,4500 ANNSHIRE AVE,JEFFERSON,LOUISVILLE,KY,40213-9919,Active,Owned,1436249,X14198,Post Office,Carrier Annex (ANX),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,10/1/1991,"28,227"
Kentuckiana,204788-G21,204793,LOUISVILLE,ANNSHIRE ANNEX,4500 ANNSHIRE AVE,JEFFERSON,LOUISVILLE,KY,40213-9919,Active,Owned,1436870,X1C764,Administrative Office,District Administrative Office (DM),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,10/1/1991,"28,227"
