Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Colorado/Wyoming,070495-G01,70494,AURORA,GATEWAY STATION,2500 S ABILENE ST,ARAPAHOE,AURORA,CO,80014-9998,Active,Owned,1364551,Z11433,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1981,"22,233"
Colorado/Wyoming,070495-G02,70489,AURORA,MAIN OFFICE,16890 E ALAMEDA PKWY,ADAMS,AURORA,CO,80017-9998,Active,Owned,1353711,Z11053,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1991,"40,804"
Colorado/Wyoming,070495-G07,70493,AURORA,TOWER STATION,18555 E SMOKY HILL RD,ARAPAHOE,CENTENNIAL,CO,80015-3105,Active,Owned,1432755,394,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1999,"33,288"
Colorado/Wyoming,070504-G01,70504,AUSTIN,MAIN OFFICE,22009 CANAL ST,DELTA,AUSTIN,CO,81410-9997,Active,Owned,1353727,Z11055,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,9/1/1961,900
Colorado/Wyoming,070522-G01,70522,AVON,MAIN OFFICE,111 W BEAVER CREEK BLVD,EAGLE,AVON,CO,81620-9997,Active,Owned,1353784,Z11056,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1995,"18,810"
Colorado/Wyoming,070612-G01,70612,BASALT,MAIN OFFICE,12 MIDLAND AVE,EAGLE,BASALT,CO,81621-9996,Active,Owned,1354142,Z11064,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1999,"10,778"
Colorado/Wyoming,070684-G02,70684,BELLVUE,MAIN OFFICE MODULAR,5301 RIST CANYON RD,LARIMER,BELLVUE,CO,80512-6036,Active,Owned,1354562,Z11077,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased",Land Data on separate record,No,2/1/1976,"1,056"
Colorado/Wyoming,070738-G01,70738,BETHUNE,MAIN OFFICE MODULAR,135 E 1ST AVE,KIT CARSON,BETHUNE,CO,80805-9637,Active,Owned,1354844,Z11086,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased",Land Data on separate record,No,6/1/1989,860
Colorado/Wyoming,070792-G02,70792,BLANCA,MAIN OFFICE MODULAR,406 SMITH ST,COSTILLA,BLANCA,CO,81123-9173,Active,Owned,1439558,Z11094,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,1/1/1996,550
Colorado/Wyoming,070882-G01,70886,BOULDER,MAIN OFFICE,1905 15TH ST,BOULDER,BOULDER,CO,80302-9998,Active,Owned,1355494,Z11102,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1910,"36,325"
Colorado/Wyoming,070882-G06,70883,BOULDER,VALMONT STATION,2995 55TH ST,BOULDER,BOULDER,CO,80301-9998,Active,Owned,1385692,Z11984,Post Office,Station,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,4/1/1991,"25,300"
Colorado/Wyoming,071080-G02,71081,BROOMFIELD,EAGLE VIEW STATION,8800 W 116TH CIR,BOULDER,BROOMFIELD,CO,80021-9998,Active,Owned,1361605,1769,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/2001,"21,688"
Colorado/Wyoming,071080-G01,71080,BROOMFIELD,MAIN OFFICE,280 E 1ST AVE,BOULDER,BROOMFIELD,CO,80020-9998,Active,Owned,1356062,Z11120,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1984,"14,574"
Colorado/Wyoming,071206-G01,71206,BURNS,MAIN OFFICE MODULAR,23414 COLORADO RIVER RD,EAGLE,BURNS,CO,80426-9990,Active,Owned,1356420,Z11130,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,3/1/1986,440
Colorado/Wyoming,071332-G02,71332,CANON CITY,MAIN OFFICE,1501 MAIN ST,FREMONT,CANON CITY,CO,81212-2406,Active,Owned,1356878,Z11140,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1989,"13,240"
Colorado/Wyoming,071368-G01,71368,CARBONDALE,MAIN OFFICE,655 MAIN ST,GARFIELD,CARBONDALE,CO,81623-9998,Active,Owned,1356988,Z11144,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1987,"9,493"
Colorado/Wyoming,071440-G01,71440,CASTLE ROCK,MAIN OFFICE,300 E MILLER CT,DOUGLAS,CASTLE ROCK,CO,80104-9998,Active,Owned,1357260,Z11150,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1987,"14,898"
Colorado/Wyoming,071494-G01,71494,CENTRAL CITY,MAIN OFFICE,149 GREGORY ST,GILPIN,CENTRAL CITY,CO,80427-9997,Active,Owned,1357510,Z11156,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,3/1/1978,"1,618"
Colorado/Wyoming,071746-G01,71746,COALDALE,MAIN OFFICE MODULAR,16081 US HIGHWAY 50,FREMONT,COALDALE,CO,81222-9990,Active,Owned,1358489,Z11182,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,4/1/1988,480
Colorado/Wyoming,071818-G24,71808,COLORADO SPRINGS,BRIARGATE STATION,8585 CRITERION DR,EL PASO,COLORADO SPRINGS,CO,80920-1045,Active,Owned,1355790,Z18933,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1999,"27,806"
Colorado/Wyoming,071818-G26,71809,COLORADO SPRINGS,CHEYENNE MOUNTAIN STATION,1540 S 8TH ST,EL PASO,COLORADO SPRINGS,CO,80905-1933,Active,Owned,1357895,1742,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/2001,"25,297"
Colorado/Wyoming,071818-G01,71806,COLORADO SPRINGS,MAIN OFFICE,201 E PIKES PEAK AVE,EL PASO,COLORADO SPRINGS,CO,80903-9900,Active,Owned,1439566,Z11196,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1910,"38,220"
Colorado/Wyoming,071818-G25,71813,COLORADO SPRINGS,NORTH END STATION,2940 N PROSPECT ST,EL PASO,COLORADO SPRINGS,CO,80907-6327,Active,Owned,1375306,Z11690,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,10/1/1971,"9,502"
Colorado/Wyoming,071820-G02,71812,COLORADO SPRINGS,P&DC,3655 E FOUNTAIN BLVD,EL PASO,COLORADO SPRINGS,CO,80910-3733,Active,Owned,1364595,Z11436,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1979,"176,943"
Colorado/Wyoming,071820-G02,71812,COLORADO SPRINGS,P&DC,3655 E FOUNTAIN BLVD,EL PASO,COLORADO SPRINGS,CO,80910-3733,Active,Owned,1441464,Z17854,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1979,"176,943"
Colorado/Wyoming,071818-G10,71816,COLORADO SPRINGS,SECURITY BRANCH,5755 KITTERY DR,EL PASO,COLORADO SPRINGS,CO,80911-3529,Active,Owned,1381131,Z11846,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1990,"13,800"
Colorado/Wyoming,071818-G08,71815,COLORADO SPRINGS,TEMPLETON STATION,4356 MONTEBELLO DR,EL PASO,COLORADO SPRINGS,CO,80918-9998,Active,Owned,1384416,Z11934,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1981,"14,368"
Colorado/Wyoming,071818-G16,71818,COLORADO SPRINGS,WEST END CARRIER ANNEX,2410 ROBINSON ST,EL PASO,COLORADO SPRINGS,CO,80904-3249,Active,Owned,1443285,7438,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/2003,"8,496"
Colorado/Wyoming,071818-G28,71817,COLORADO SPRINGS,WEST END RETAIL UNIT,204 S 25TH ST,EL PASO,COLORADO SPRINGS,CO,80904-3005,Active,Owned,1439639,Z12012,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,10/1/1962,"4,503"
Colorado/Wyoming,072106-G01,72106,CRIPPLE CREEK,MAIN OFFICE,319 W CARR ST,TELLER,CRIPPLE CREEK,CO,80813-9613,Active,Owned,1359837,Z11287,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,10/1/1993,"5,058"
Colorado/Wyoming,072322-G01,72322,DELTA,MAIN OFFICE,360 MEEKER ST,DELTA,DELTA,CO,81416-9923,Active,Owned,1360641,Z11303,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1938,"11,560"
Colorado/Wyoming,072360-G52,72359,DENVER,AIR MAIL FACILITY,25630 E 75TH AVE,ADAMS,DENVER,CO,80249-9741,Active,Owned,,,,,"USPS Building, Const. by USPS",Land Data on separate record,Yes,3/1/1994,"63,405"
Colorado/Wyoming,072332-G01,72332,DENVER,BEAR VALLEY STATION,7555 W AMHERST AVE,DENVER,DENVER,CO,80227-9998,Active,Owned,1354325,Z11073,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1976,"16,250"
Colorado/Wyoming,072358-G39,72358,DENVER,CAPITOL HILL CAR ANX,1551 DOWNING ST,DENVER,DENVER,CO,80218-9997,Active,Owned,1356950,Z11142,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1991,"14,998"
Colorado/Wyoming,072334-G01,72334,DENVER,DOWNTOWN STATION,951 20TH ST,DENVER,DENVER,CO,80202-9998,Active,Owned,1439599,Z11306,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Land Banking",Yes,10/1/1991,"28,500"
Colorado/Wyoming,072334-G01,72334,DENVER,DOWNTOWN STATION,951 20TH ST,DENVER,DENVER,CO,80202-9998,Active,Owned,1460551,15953,Administrative Office,Headquarters Related,"USPS Building, Const. by USPS","USPS Land, Land Banking",Yes,10/1/1991,"28,500"
Colorado/Wyoming,072335-G01,72335,DENVER,EDGEWATER BRANCH,1990 DEPEW ST,DENVER,LAKEWOOD,CO,80214-9998,Active,Owned,1439601,Z11344,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1991,"19,597"
Colorado/Wyoming,072358-G66,72358,DENVER,EMERGENCY MODULAR,7500 E 53RD PL,DENVER,DENVER,CO,80266-3001,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,1/1/1995,"1,440"
Colorado/Wyoming,072336-G01,72336,DENVER,GLENDALE BRANCH,945 S BIRCH ST,DENVER,DENVER,CO,80246-9998,Active,Owned,1440283,Z18233,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1997,"18,269"
Colorado/Wyoming,072359-G60,72359,DENVER,GMF ADMIN OFFICES,7500 E 53RD PL,DENVER,DENVER,CO,80266-0002,Active,Owned,1440331,Z18399,Administrative Office,District Administrative Office (DM),"USPS Building, Const. by USPS",Land Data on separate record,Yes,9/1/1990,"61,650"
Colorado/Wyoming,072359-G60,72359,DENVER,GMF ADMIN OFFICES,7500 E 53RD PL,DENVER,DENVER,CO,80266-0002,Active,Owned,1444038,8309,Administrative Office,Consumer Affairs Office,"USPS Building, Const. by USPS",Land Data on separate record,Yes,9/1/1990,"61,650"
Colorado/Wyoming,072337-G01,72337,DENVER,LAKEWOOD BRANCH,10799 W ALAMEDA AVE,DENVER,LAKEWOOD,CO,80226-9998,Active,Owned,1439615,Z11569,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1987,"39,115"
Colorado/Wyoming,072338-G02,72338,DENVER,MILE HIGH STATION,450 W 14TH AVE,DENVER,DENVER,CO,80204-9998,Active,Owned,1373076,Z11839,Post Office,Station,"USPS Building, Not Prev. Leased","USPS Land, Transferred",Yes,7/30/2007,"10,666"
Colorado/Wyoming,072358-G78,72358,DENVER,MODULAR,7500 E 53RD PL,DENVER,DENVER,CO,80266-9998,Active,Owned,,,,,"USPS Building, Transferred",Land Data on separate record,No,,0
Colorado/Wyoming,072339-G01,72339,DENVER,MONTBELLO STATION,4710 NOME ST,DENVER,DENVER,CO,80239-9998,Active,Owned,1373572,Z11655,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1976,"9,212"
Colorado/Wyoming,072340-G01,72340,DENVER,MONTCLAIR,8275 E 11TH AVE,DENVER,DENVER,CO,80220-9998,Active,Owned,1373577,Z11656,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1990,"19,772"
Colorado/Wyoming,072357-G01,72357,DENVER,NDC,7755 E 56TH AVE,ADAMS,DENVER,CO,80266-5400,Active,Owned,1360697,Z11305,Network Facilities,Network Distribution Center (NDC/ASF),"USPS Building, Const. by USPS",Free Land,Yes,4/1/1972,"449,905"
Colorado/Wyoming,072357-G01,72357,DENVER,NDC,7755 E 56TH AVE,ADAMS,DENVER,CO,80266-5400,Active,Owned,1453293,14374,Administrative Office,Postal Inspection Service Field Division (USPIS),"USPS Building, Const. by USPS",Free Land,Yes,4/1/1972,"449,905"
Colorado/Wyoming,072342-G01,72342,DENVER,NORTHGLENN BRANCH,11887 WASHINGTON ST,DENVER,NORTHGLENN,CO,80233-9998,Active,Owned,1439617,Z11694,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1977,"13,360"
Colorado/Wyoming,072358-G71,72358,DENVER,NORTHGLENN MODULAR ,11887 N WASHINGTON,DENVER,DENVER,CO,80233-9998,Active,Owned,,,,,"USPS Building, Const. by USPS",Land Data on separate record,No,,"1,500"
Colorado/Wyoming,072359-G37,72359,DENVER,P&DC,7500 E 53RD PL,DENVER,DENVER,CO,80266-9661,Active,Owned,1433169,2341,Administrative Office,Facilities Service Office (FSO),Unknown,Unknown,Yes,9/1/1990,"630,806"
Colorado/Wyoming,072359-G37,72359,DENVER,P&DC,7500 E 53RD PL,DENVER,DENVER,CO,80266-9661,Active,Owned,1439607,Z11448,Post Office,Station,Unknown,Unknown,Yes,9/1/1990,"630,806"
Colorado/Wyoming,072359-G37,72359,DENVER,P&DC,7500 E 53RD PL,DENVER,DENVER,CO,80266-9661,Active,Owned,1441463,Z17853,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),Unknown,Unknown,Yes,9/1/1990,"630,806"
Colorado/Wyoming,072359-G37,72359,DENVER,P&DC,7500 E 53RD PL,DENVER,DENVER,CO,80266-9661,Active,Owned,1444506,8908,Administrative Office,District Administrative Office (Staff),Unknown,Unknown,Yes,9/1/1990,"630,806"
Colorado/Wyoming,072359-G37,72359,DENVER,P&DC,7500 E 53RD PL,DENVER,DENVER,CO,80266-9661,Active,Owned,1449819,12047,Administrative Office,Postal Inspection Service Field Division (USPIS),Unknown,Unknown,Yes,9/1/1990,"630,806"
Colorado/Wyoming,072345-G01,72345,DENVER,S DENVER STA,225 S BROADWAY,DENVER,DENVER,CO,80209-9998,Active,Owned,1382145,Z11877,Post Office,Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,7/1/1940,"9,994"
Colorado/Wyoming,072346-G01,72346,DENVER,SO DENVER FACILITIES OFFI,200 E KENTUCKY AVE,DENVER,DENVER,CO,80209-9995,Active,Owned,1475736,17824,Administrative Office,Facilities Service Office (FSO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,8/1/1992,"9,207"
Colorado/Wyoming,072358-G38,72348,DENVER,SULLIVAN STATION,8700 E JEFFERSON AVE,DENVER,DENVER,CO,80237-9998,Active,Owned,1383866,Z11916,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1992,"22,358"
Colorado/Wyoming,072358-G75,72358,DENVER,TEMPORARY - MODULAR BLDG,7500 E 53RD PL,DENVER,DENVER,CO,80266-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,3/1/1997,550
Colorado/Wyoming,072358-G77,72358,DENVER,TEMPORY - MODULAR BLDG,7500 E 53RD PL,DENVER,DENVER,CO,80266-9998,Active,Owned,,,,,"USPS Building, Const. by USPS",Land Data on separate record,No,,"1,500"
Colorado/Wyoming,072351-G01,72351,DENVER,UNIVERSITY PARK STA,3800 BUCHTEL BLVD,DENVER,DENVER,CO,80210-9998,Active,Owned,1385493,Z11972,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1990,"24,805"
Colorado/Wyoming,072356-G02,72356,DENVER,VMF,915 S LOGAN ST,DENVER,DENVER,CO,80209-4195,Active,Owned,1440314,Z18346,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Transferred","USPS Land, Transferred",Yes,7/1/1937,"96,605"
Colorado/Wyoming,072358-G61,72358,DENVER,VMF AUXILIARY,5001 N SPRUCE ST,DENVER,DENVER,CO,80266-5002,Active,Owned,1440311,Z18342,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS",Land Data on separate record,Yes,9/1/1990,"20,037"
Colorado/Wyoming,072352-G01,72352,DENVER,WELLSHIRE STATION,2080 S HOLLY ST,DENVER,DENVER,CO,80222-9998,Active,Owned,1386885,Z12010,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1976,"15,470"
Colorado/Wyoming,072358-G54,72358,DENVER,WESTERN AREA OFFICES,1745 STOUT ST STE 1000,DENVER,DENVER,CO,80299-1000,Active,Owned,1433472,3423,Administrative Office,Postal Inspection Service Field Division (USPIS),Unknown,Unknown,Yes,3/1/1989,"111,982"
Colorado/Wyoming,072358-G54,72358,DENVER,WESTERN AREA OFFICES,1745 STOUT ST STE 1000,DENVER,DENVER,CO,80299-1000,Active,Owned,1440332,Z18402,Administrative Office,Area Administrative Office (AVP),Unknown,Unknown,Yes,3/1/1989,"111,982"
Colorado/Wyoming,072358-G54,72358,DENVER,WESTERN AREA OFFICES,1745 STOUT ST STE 1000,DENVER,DENVER,CO,80299-1000,Active,Owned,1442360,6109,Administrative Office,Headquarters Related,Unknown,Unknown,Yes,3/1/1989,"111,982"
Colorado/Wyoming,660167-G01,660167,DENVER CO P&DC,CSFC,225 S BROADWAY,DENVER,DENVER,CO,80209-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,,0
Colorado/Wyoming,660167-G02,660167,DENVER CO P&DC,CSFC,225 S BROADWAY,DENVER,DENVER,CO,80209-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,,0
Colorado/Wyoming,072412-G01,72412,DILLON,MAIN OFFICE,500 LAKE DILLON DR,SUMMIT,DILLON,CO,80435-8504,Active,Owned,1360869,Z11313,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1998,"16,080"
Colorado/Wyoming,072502-G01,72502,DRAKE,MAIN OFFICE MODULAR,1601A US HIGHWAY 34,LARIMER,DRAKE,CO,80515-9997,Active,Owned,1361283,Z11325,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased",Land Data on separate record,No,10/1/1973,504
Colorado/Wyoming,072574-G02,72574,DURANGO,MAIN OFFICE,222 W 8TH ST,LA PLATA,DURANGO,CO,81301-9997,Active,Owned,1361509,Z11330,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1979,"13,989"
Colorado/Wyoming,072574-G02,72574,DURANGO,MAIN OFFICE,222 W 8TH ST,LA PLATA,DURANGO,CO,81301-9997,Active,Owned,1473582,17602,Post Office,Service Hub Facility (SHF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1979,"13,989"
Colorado/Wyoming,072610-G01,72610,EAGLE,MAIN OFFICE,264 CHAMBERS AVE,EAGLE,EAGLE,CO,81631-9997,Active,Owned,1361590,Z11332,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1987,"7,251"
Colorado/Wyoming,072700-G01,72700,ECKLEY,MAIN OFFICE MODULAR,115 N MAIN ST,YUMA,ECKLEY,CO,80727-9998,Active,Owned,1362014,Z11342,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased",Land Data on separate record,No,12/1/1973,504
Colorado/Wyoming,072718-G01,72718,EDWARDS,MAIN OFFICE,105 EDWARDS VILLAGE BLVD UNIT A101,EAGLE,EDWARDS,CO,81632-9997,Active,Owned,1362125,Z11347,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,10/1/1997,"6,461"
Colorado/Wyoming,572850-G02,572850,EMBLEM,MAIN OFFICE MODULAR,979 US HIGHWAY 20,DENVER,EMBLEM,CO,82422-9900,Active,Owned,1435360,W1B363,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,11/1/1996,550
Colorado/Wyoming,072880-G01,72881,ENGLEWOOD,DOWNTOWN STATION,3330 S BROADWAY,ARAPAHOE,ENGLEWOOD,CO,80113-9997,Active,Owned,1362621,Z11322,Post Office,Finance Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1938,"8,132"
Colorado/Wyoming,072880-G05,72884,ENGLEWOOD,MAIN OFFICE,915 W LEHIGH AVE,ARAPAHOE,ENGLEWOOD,CO,80110-9998,Active,Owned,1362625,Z11361,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,4/1/1992,"11,262"
Colorado/Wyoming,072970-G01,72970,EVERGREEN,MAIN OFFICE,3649 EVERGREEN PKWY,JEFFERSON,EVERGREEN,CO,80439-9998,Active,Owned,1362876,Z11368,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1981,"13,934"
Colorado/Wyoming,073114-G01,73114,FLORENCE,MAIN OFFICE,121 N PIKES PEAK AVE,FREMONT,FLORENCE,CO,81226-1558,Active,Owned,1363559,Z11393,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,12/1/1937,"7,400"
Colorado/Wyoming,073168-G03,73168,FORT COLLINS,ADDTL PKG-STOR GARAGE,MAGNOLIA AND MELDRUM STS,LARIMER,FORT COLLINS,CO,80521-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,6/1/1980,500
Colorado/Wyoming,073168-G04,73168,FORT COLLINS,MAIN OFFICE,301 BOARDWALK DR,LARIMER,FORT COLLINS,CO,80525-9998,Active,Owned,1363754,Z11402,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1992,"27,785"
Colorado/Wyoming,073258-G01,73258,FORT MORGAN,MAIN OFFICE,300 STATE ST,MORGAN,FORT MORGAN,CO,80701-9998,Active,Owned,1363821,Z11407,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1918,"9,995"
