Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Hawkeye,181422-G01,181422,CARROLL,MAIN OFFICE,614 N CLARK ST,CARROLL,CARROLL,IA,51401-9998,Active,Owned,1357110,W10225,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,9/1/1991,"21,886"
Hawkeye,181422-G01,181422,CARROLL,MAIN OFFICE,614 N CLARK ST,CARROLL,CARROLL,IA,51401-9998,Active,Owned,1441087,W10224,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,9/1/1991,"21,886"
Hawkeye,181422-G01,181422,CARROLL,MAIN OFFICE,614 N CLARK ST,CARROLL,CARROLL,IA,51401-9998,Active,Owned,1473584,17604,Post Office,Service Hub Facility (SHF),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,9/1/1991,"21,886"
Hawkeye,181458-G01,181458,CASTALIA,MAIN OFFICE,206 E GREENE ST,WINNESHIEK,CASTALIA,IA,52133-8549,Active,Owned,1357241,W10232,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,8/1/1998,675
Hawkeye,181494-G01,181494,CEDAR FALLS,MAIN OFFICE,221 W 6TH ST,BLACK HAWK,CEDAR FALLS,IA,50613-9998,Active,Owned,1357362,W10238,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,1/1/1962,"13,685"
Hawkeye,181503-G10,181502,CEDAR RAPIDS,MAIN OFFICE/P&DC,615 6TH AVE SE,LINN,CEDAR RAPIDS,IA,52401-9997,Active,Owned,1357388,W10240,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,8/1/1966,"89,316"
Hawkeye,181503-G10,181502,CEDAR RAPIDS,MAIN OFFICE/P&DC,615 6TH AVE SE,LINN,CEDAR RAPIDS,IA,52401-9997,Active,Owned,1435493,W1C125,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,8/1/1966,"89,316"
Hawkeye,181503-G10,181502,CEDAR RAPIDS,MAIN OFFICE/P&DC,615 6TH AVE SE,LINN,CEDAR RAPIDS,IA,52401-9997,Active,Owned,1441088,W10239,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,8/1/1966,"89,316"
Hawkeye,181503-G10,181502,CEDAR RAPIDS,MAIN OFFICE/P&DC,615 6TH AVE SE,LINN,CEDAR RAPIDS,IA,52401-9997,Active,Owned,1448961,11488,Administrative Office,Postal Inspection Service Field Division (USPIS),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,8/1/1966,"89,316"
Hawkeye,181511-G01,181511,CEDAR RAPIDS,NORTHEAST STATION,1380 60TH ST NE,LINN,CEDAR RAPIDS,IA,52402-9802,Active,Owned,1375510,W11128,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1990,"23,376"
Hawkeye,181510-G01,181510,CEDAR RAPIDS,WEST STATION,1930 WILEY BLVD SW,LINN,CEDAR RAPIDS,IA,52404-9804,Active,Owned,1375579,W11130,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/2000,"20,425"
Hawkeye,181530-G03,181530,CENTERVILLE,MAIN OFFICE,300 N 10TH ST,APPANOOSE,CENTERVILLE,IA,52544-1769,Active,Owned,1357487,W10248,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,9/1/1977,"4,662"
Hawkeye,181557-G01,181557,CHARITON,MAIN OFFICE,126 S GRAND ST,LUCAS,CHARITON,IA,50049-0010,Active,Owned,1357661,W10256,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1918,"7,623"
Hawkeye,181566-G01,181566,CHARLES CITY,MAIN OFFICE,500 N MAIN ST,FLOYD,CHARLES CITY,IA,50616-2005,Active,Owned,1357666,W10257,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1933,"7,513"
Central Plains,181674-G01,181674,CLARINDA,MAIN OFFICE,101 S 16TH ST,PAGE,CLARINDA,IA,51632-9998,Active,Owned,1358156,W10273,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1910,"6,911"
Hawkeye,181683-G01,181683,CLARION,MAIN OFFICE,115 1ST ST NE STE 1,WRIGHT,CLARION,IA,50525-9998,Active,Owned,1358160,W10274,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1940,"6,778"
Hawkeye,181719-G01,181719,CLEAR LAKE,MAIN OFFICE,410 1ST AVE N,CERRO GORDO,CLEAR LAKE,IA,50428-1830,Active,Owned,1358280,W10281,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,11/1/1960,"5,220"
Hawkeye,181773-G02,181773,CLINTON,MAIN OFFICE,300 S 1ST ST,CLINTON,CLINTON,IA,52732-9998,Active,Owned,1358403,W10289,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1991,"18,505"
Hawkeye,181899-G01,181899,COLUMBUS JUNCTION,MAIN OFFICE,204 2ND ST,LOUISA,COLUMBUS JUNCTION,IA,52738-9998,Active,Owned,1358804,W10309,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,12/1/1941,"5,334"
Hawkeye,181998-G01,181998,CORNING,MAIN OFFICE,608 7TH ST,ADAMS,CORNING,IA,50841-9998,Active,Owned,1359284,W10331,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,12/1/1939,"5,565"
Hawkeye,182025-G01,182025,CORYDON,MAIN OFFICE,215 W STATE ST,WAYNE,CORYDON,IA,50060-6400,Active,Owned,1359345,W10335,Post Office,Administrative Post Office (APO),Unknown,Unknown,No,10/1/1940,"6,701"
Hawkeye,182097-G01,182097,CRESCO,MAIN OFFICE,128 2ND AVE W,HOWARD,CRESCO,IA,52136-1509,Active,Owned,1359801,W10348,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1935,"6,739"
Hawkeye,182106-G02,182106,CRESTON,MAIN OFFICE,300 S ELM ST,UNION,CRESTON,IA,50801-9998,Active,Owned,1359815,W10350,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1976,"13,644"
Hawkeye,182106-G02,182106,CRESTON,MAIN OFFICE,300 S ELM ST,UNION,CRESTON,IA,50801-9998,Active,Owned,1441089,W10349,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1976,"13,644"
Hawkeye,182106-G02,182106,CRESTON,MAIN OFFICE,300 S ELM ST,UNION,CRESTON,IA,50801-9998,Active,Owned,1473585,17605,Post Office,Service Hub Facility (SHF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1976,"13,644"
Hawkeye,182160-G01,182160,CUSHING,MAIN OFFICE MODULAR,406 3RD ST,WOODBURY,CUSHING,IA,51018-7715,Active,Owned,1360073,W10360,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,10/1/1997,635
Hawkeye,182196-G01,182196,DALLAS CENTER,MAIN OFFICE,506 14TH ST,DALLAS,DALLAS CENTER,IA,50063-2075,Active,Owned,1360195,W10368,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,5/1/1963,"2,394"
Hawkeye,182232-G04,182232,DAVENPORT,MAIN OFFICE,933 W 2ND ST,SCOTT,DAVENPORT,IA,52802-9998,Active,Owned,1360330,W10373,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,11/1/1965,"25,761"
Hawkeye,182233-G01,182233,DAVENPORT,NORTHWEST STA,4018 MARQUETTE ST,SCOTT,DAVENPORT,IA,52806-9715,Active,Owned,1375567,W11131,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1977,"12,463"
Hawkeye,182241-G01,182241,DAVIS CITY,MAIN OFFICE-MODULAR,613 S MUIR ST,DECATUR,DAVIS CITY,IA,50065-4311,Active,Owned,1360352,W10374,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,10/1/1997,675
Hawkeye,182376-G01,182376,DENISON,MAIN OFFICE,102 N MAIN ST,CRAWFORD,DENISON,IA,51442-9998,Active,Owned,1360666,W10395,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1914,"7,590"
Hawkeye,182385-G01,182385,DENMARK,MAIN OFFICE MODULAR,104 ACADEMY AVE,LEE,DENMARK,IA,52624-5000,Active,Owned,1360672,W10396,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,1/1/1997,675
Hawkeye,182424-G01,182424,DES MOINES,BEAVERDALE STA,4023 URBANDALE AVE,POLK,DES MOINES,IA,50310-4000,Active,Owned,1354377,W10105,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,10/1/1966,"7,452"
Hawkeye,182424-G01,182424,DES MOINES,BEAVERDALE STA,4023 URBANDALE AVE,POLK,DES MOINES,IA,50310-4000,Active,Owned,1444130,8430,Post Office,Detached Box Unit,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,10/1/1966,"7,452"
Hawkeye,182428-G01,182428,DES MOINES,EAST 14TH ST STAT.  ANNEX,1501 E FLEMING AVE,POLK,DES MOINES,IA,50313-3933,Active,Owned,1454543,14792,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1998,"11,042"
Hawkeye,182416-G02,182416,DES MOINES,EMERGENCY MODULAR,7900 HICKMAN RD FRNT FRNT,POLK,WINDSOR HEIGHTS,IA,50322-4400,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,8/1/1994,560
Hawkeye,182413-G01,182413,DES MOINES,NDC,4000 109TH ST,POLK,DES MOINES,IA,50395-0001,Active,Owned,1360742,W10401,Network Facilities,Network Distribution Center (NDC/ASF),"Federal Building, Not GSA","Federal Land, Not GSA",No,10/1/1975,"407,474"
Hawkeye,182433-G01,182433,DES MOINES,PLEASANT HILL BRANCH,1300 NE 56TH ST,POLK,DES MOINES,IA,50317-7073,Active,Owned,1434763,W11242,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1997,"14,676"
Hawkeye,182434-G01,182434,DES MOINES,SOUTH DES MOINES STA,430 E MCKINLEY AVE,POLK,DES MOINES,IA,50315-4205,Active,Owned,1382146,W11450,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1986,"19,400"
Hawkeye,182435-G01,182435,DES MOINES,UNIVERSITY PLACE STA,2323 FOREST AVE,POLK,DES MOINES,IA,50311-3198,Active,Owned,1385494,W11642,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1996,"16,909"
Hawkeye,182436-G01,182436,DES MOINES,URBANDALE CARRIER ANNEX,7755 DOUGLAS AVE,POLK,URBANDALE,IA,50322-3066,Active,Owned,1434815,W11644,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1983,"7,744"
Hawkeye,182412-G02,182412,DES MOINES,URBANDALE TRAINING CENTER,3815 71ST ST,POLK,URBANDALE,IA,50322-3221,Active,Owned,1529734,18824,Training Facility,Training Facilities,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,9/1/1962,"4,000"
Hawkeye,182437-G01,182437,DES MOINES,WEST DES MOINES STATION,430 5TH ST,POLK,WEST DES MOINES,IA,50265-4638,Active,Owned,1434818,W11722,Post Office,Branch,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,9/1/1963,"7,682"
Hawkeye,182438-G01,182438,DES MOINES,WEST SUBURBAN STATION,2135 NW 108TH ST,POLK,CLIVE,IA,50325-3704,Active,Owned,1387208,W11731,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,9/1/1989,"13,740"
Hawkeye,182529-G01,182529,DONNELLSON,MAIN OFFICE,516 CHESTNUT ST,LEE,DONNELLSON,IA,52625-9701,Active,Owned,1361026,W10417,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,10/1/1962,"2,484"
Hawkeye,182610-G05,182610,DUBUQUE,WESTSIDE ANNEX,4555 FUTURO CT,DUBUQUE,DUBUQUE,IA,52002-9996,Active,Owned,1387187,W1B773,Post Office,Carrier Annex (ANX),"USPS Building, Prev. Leased",Lease Purchase,No,,"19,200"
Hawkeye,182808-G01,182808,ELDORA,MAIN OFFICE,1334 EDGINGTON AVE,HARDIN,ELDORA,IA,50627-9998,Active,Owned,1362229,W10471,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1939,"9,021"
Hawkeye,182943-G01,182943,EMMETSBURG,MAIN OFFICE,2210 10TH ST,PALO ALTO,EMMETSBURG,IA,50536-2490,Active,Owned,1362566,W10493,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,3/1/1939,"6,299"
Hawkeye,182970-G01,182970,ESTHERVILLE,MAIN OFFICE,605 2ND AVE N,EMMET,ESTHERVILLE,IA,51334-9997,Active,Owned,1362757,W10499,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1911,"8,063"
Hawkeye,183024-G01,183024,FAIRFIELD,MAIN OFFICE,200 W BROADWAY AVE,JEFFERSON,FAIRFIELD,IA,52556-9998,Active,Owned,1362987,W10510,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1930,"11,412"
Hawkeye,183123-G01,183123,FENTON,MAIN OFFICE,609 MAPLE ST,KOSSUTH,FENTON,IA,50539-5009,Active,Owned,1363307,W10525,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,9/1/1955,"1,056"
Hawkeye,183204-G01,183204,FOREST CITY,MAIN OFFICE,312 N CLARK ST,WINNEBAGO,FOREST CITY,IA,50436-1442,Active,Owned,1363664,W10544,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,5/1/1941,"7,582"
Hawkeye,183231-G05,183231,FT DODGE,POST OFFICE,3440 MAPLE DR,WEBSTER,FORT DODGE,IA,50501-6402,Active,Owned,1434743,W10547,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,10/1/2000,"42,016"
Hawkeye,183231-G05,183231,FT DODGE,POST OFFICE,3440 MAPLE DR,WEBSTER,FORT DODGE,IA,50501-6402,Active,Owned,1473642,17663,Post Office,Service Hub Facility (SHF),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,10/1/2000,"42,016"
Hawkeye,183465-G01,183465,GILLETT GROVE,MAIN OFFICE/MODULAR,211 RAILWAY ST,CLAY,GILLETT GROVE,IA,51341-7700,Active,Owned,1364782,W10593,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,11/1/1993,700
Central Plains,183510-G02,183510,GLENWOOD,MAIN OFFICE,101 S VINE ST,MILLS,GLENWOOD,IA,51534-9998,Active,Owned,1365014,W10600,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1919,"6,708"
Hawkeye,183681-G01,183681,GREELEY,MAIN OFFICE/MODULAR,108 E 3RD ST,DELAWARE,GREELEY,IA,52050-4400,Active,Owned,1365518,W10623,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,10/1/1998,675
Hawkeye,183744-G01,183744,GRINNELL,MAIN OFFICE,932 BROAD ST,POWESHIEK,GRINNELL,IA,50112-9998,Active,Owned,1365755,W10631,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1917,"10,137"
Central Plains,183825-G01,183825,HAMBURG,MAIN OFFICE,308 F ST,FREMONT,HAMBURG,IA,51640-9998,Active,Owned,1366019,W10643,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Transferred","USPS Land, Transferred",Yes,3/1/1938,"14,792"
Hawkeye,183852-G01,183852,HAMPTON,MAIN OFFICE,22 S FEDERAL ST,FRANKLIN,HAMPTON,IA,50441-2162,Active,Owned,1366102,W10646,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1935,"11,019"
Central Plains,183906-G01,183906,HARLAN,MAIN OFFICE,1209 7TH ST,SHELBY,HARLAN,IA,51537-9998,Active,Owned,1366240,W10659,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,8/1/1935,"5,836"
Hawkeye,183933-G02,183933,HARRIS,MAIN OFFICE,312 MAIN ST N,OSCEOLA,HARRIS,IA,51345-7728,Active,Owned,1366304,W10662,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,4/1/1999,675
Hawkeye,184005-G01,184005,HAVELOCK,MAIN OFFICE,850 WOOD ST,POCAHONTAS,HAVELOCK,IA,50546-7629,Active,Owned,1366489,W10672,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Lease,No,,0
Hawkeye,184023-G01,184023,HAWARDEN,MAIN OFFICE,900 CENTRAL AVE,SIOUX,HAWARDEN,IA,51023-9998,Active,Owned,1366506,W10675,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1941,"6,804"
Hawkeye,184338-G01,184338,IDA GROVE,MAIN OFFICE,300 MAIN ST,IDA,IDA GROVE,IA,51445-0010,Active,Owned,1367810,W10731,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1939,"6,369"
Hawkeye,184356-G01,184356,INDEPENDENCE,MAIN OFFICE,200 2ND AVE NE,BUCHANAN,INDEPENDENCE,IA,50644-1857,Active,Owned,1367881,W10733,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1935,"6,500"
Hawkeye,184365-G01,184365,INDIANOLA,MAIN OFFICE,201 W 1ST AVE,WARREN,INDIANOLA,IA,50125-2525,Active,Owned,1367920,W10736,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,10/1/1959,"5,214"
Hawkeye,184395-G01,184395,IOWA CITY,CORALVILLE BR,2150 JAMES ST,JOHNSON,CORALVILLE,IA,52241-1823,Active,Owned,1468456,16941,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/2000,"14,000"
Hawkeye,184401-G01,184401,IOWA FALLS,MAIN OFFICE,401 MAIN ST,HARDIN,IOWA FALLS,IA,50126-2203,Active,Owned,1368010,W10744,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1914,"7,804"
Hawkeye,184473-G01,184473,JEFFERSON,MAIN OFFICE,106 W HARRISON ST,GREENE,JEFFERSON,IA,50129-9998,Active,Owned,1368344,W10762,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1937,"9,956"
Hawkeye,184554-G01,184554,KAMRAR,MAIN OFFICE/MODULAR,610 MAPLE ST,HAMILTON,KAMRAR,IA,50132-7705,Active,Owned,1368660,W10776,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,10/1/1997,736
Hawkeye,184590-G01,184590,KELLOGG,MAIN OFFICE,411 MAIN ST,JASPER,KELLOGG,IA,50135-1144,Active,Owned,1368794,W10780,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,3/1/1964,"2,735"
Hawkeye,184617-G01,184617,KEOKUK,MAIN OFFICE,214 S 2ND ST,LEE,KEOKUK,IA,52632-9998,Active,Owned,1368922,W10784,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1990,"11,701"
Hawkeye,184626-G01,184626,KEOSAUQUA,MAIN OFFICE,807 2ND ST,VAN BUREN,KEOSAUQUA,IA,52565-7730,Active,Owned,1368923,W10786,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1962,"9,323"
Hawkeye,184770-G01,184770,KNOXVILLE,MAIN OFFICE,201 E MARION ST,MARION,KNOXVILLE,IA,50138-2505,Active,Owned,1369251,W10807,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,12/1/1940,"10,574"
Hawkeye,185076-G01,185076,LEON,MAIN OFFICE,109 NE 2ND ST,DECATUR,LEON,IA,50144-9998,Active,Owned,1370235,W10864,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1937,"7,553"
Hawkeye,185202-G01,185202,LISCOMB,MAIN OFFICE/MODULAR,109 MAIN ST,MARSHALL,LISCOMB,IA,50148-7734,Active,Owned,1370592,W10883,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,1/1/1999,675
