Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Suncoast,110975-G07,110975,BRADENTON,TRAILER PALMA SOLA BRANCH,115 75TH STREET WEST,MANATEE,BRADENTON,FL,34209-9999,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,,840
Suncoast,111020-G01,111020,BRANDON,MAIN OFFICE,1315 OAKFIELD DR,HILLSBOROUGH,BRANDON,FL,33511-9998,Active,Owned,1355688,Y21502,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1987,"41,083"
Suncoast,111125-G06,111127,BROOKSVILLE,DOWNTOWN STATION,207 E FORT DADE AVE,HERNANDO,BROOKSVILLE,FL,34601-2613,Active,Owned,1361202,Y21723,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,7/1/1965,"8,528"
Suncoast,111125-G02,111125,BROOKSVILLE,MAIN OFFICE,19101 CORTEZ BLVD,HERNANDO,BROOKSVILLE,FL,34601-9998,Active,Owned,1356052,Y21513,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1987,"20,378"
Suncoast,111125-G01,111128,BROOKSVILLE,SPRINGHILL BRANCH,8501 PHILATELIC DR,HERNANDO,SPRING HILL,FL,34606-9998,Active,Owned,1438847,Y22951,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1981,"21,386"
Gulf Atlantic,111245-G04,111245,CALLAHAN,MAIN OFFICE,450054 STATE ROAD 200,NASSAU,CALLAHAN,FL,32011-9998,Active,Owned,1356647,Y21527,Post Office,Administrative Post Office (APO),Lease Purchase,Lease Purchase,No,12/1/2000,"7,914"
Gulf Atlantic,111320-G03,111320,CANTONMENT,MAIN OFFICE,1430 S HIGHWAY 29,ESCAMBIA,CANTONMENT,FL,32533-6407,Active,Owned,1356906,Y21534,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/11/2007,"10,140"
Suncoast,111403-G04,111404,CASSELBERRY,FERN PARK STATION,130 FERNWOOD BLVD,SEMINOLE,CASSELBERRY,FL,32730-9998,Active,Owned,1438674,Y21825,Post Office,Finance Branch,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,2/1/1969,"3,260"
Suncoast,111403-G01,111403,CASSELBERRY,MAIN OFFICE,109 LIVE OAKS BLVD,SEMINOLE,CASSELBERRY,FL,32707-9998,Active,Owned,1357227,Y21554,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1978,"10,345"
Suncoast,111403-G02,111405,CASSELBERRY,WINTER SPRINGS BRANCH,1065 E STATE ROAD 434,SEMINOLE,WINTER SPRINGS,FL,32708-9998,Active,Owned,1438916,Y23273,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1990,"27,350"
Suncoast,111665-G01,111667,CLEARWATER,CLEVELAND STREET STA,650 CLEVELAND ST,PINELLAS,CLEARWATER,FL,33755-9998,Active,Owned,1358342,Y21601,Post Office,Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,4/1/1934,"22,130"
Suncoast,111665-G05,111665,CLEARWATER,MPO / VMF,100 S BELCHER RD,PINELLAS,CLEARWATER,FL,33765-9998,Active,Owned,1358298,Y21592,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,,"48,455"
Suncoast,111665-G05,111665,CLEARWATER,MPO / VMF,100 S BELCHER RD,PINELLAS,CLEARWATER,FL,33765-9998,Active,Owned,1439201,Y27441,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,,"48,455"
Suncoast,111665-G05,111665,CLEARWATER,MPO / VMF,100 S BELCHER RD,PINELLAS,CLEARWATER,FL,33765-9998,Active,Owned,1460541,15941,Administrative Office,Headquarters Related,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,,"48,455"
Suncoast,111680-G03,111682,CLERMONT,CARRIER ANNEX,400 CITRUS TOWER BLVD,LAKE,CLERMONT,FL,34711-9996,Active,Owned,1441507,3710,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/2004,"19,996"
South Florida,111710-G01,111710,CLEWISTON,MAIN OFFICE,400 S BERNER RD,HENDRY,CLEWISTON,FL,33440-9998,Active,Owned,1358346,Y21602,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1988,"13,688"
Suncoast,111725-G05,111725,COCOA,MPO,2000 STATE ROAD 524,BREVARD,COCOA,FL,32926-9998,Active,Owned,1358541,Y21604,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/2000,"24,814"
Gulf Atlantic,111890-G01,111890,CRAWFORDVILLE,MAIN OFFICE,606 WAKULLA ARRAN RD,WAKULLA,CRAWFORDVILLE,FL,32327-2002,Active,Owned,1359765,Y21647,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,,"9,870"
Gulf Atlantic,111920-G01,111920,CRESTVIEW,MAIN OFFICE,1325 COMMERCE DR,OKALOOSA,CRESTVIEW,FL,32539-9998,Active,Owned,1359825,Y21652,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1998,"16,930"
Gulf Atlantic,111935-G01,111935,CROSS CITY,MAIN OFFICE,151 SW CEDAR ST,DIXIE,CROSS CITY,FL,32628-2105,Active,Owned,1359884,Y21655,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1966,"3,909"
Gulf Atlantic,111980-G01,111980,CRYSTAL RIVER,MAIN OFFICE,18 NE 4TH AVE,CITRUS,CRYSTAL RIVER,FL,34429-9998,Active,Owned,1359964,Y21665,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1979,"7,755"
Suncoast,112070-G01,112070,DAVENPORT,MAIN OFFICE,1 SOUTH BLVD E,POLK,DAVENPORT,FL,33837-9998,Active,Owned,1360338,Y21681,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1990,"12,834"
Suncoast,112070-G02,112070,DAVENPORT,TRAILER MAIN OFFICE,1 SOUTH BLVD E,POLK,DAVENPORT,FL,33836-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,,"1,440"
Suncoast,112100-G01,112102,DAYTONA BEACH,DOWNTOWN STATION,220 N BEACH ST,VOLUSIA,DAYTONA BEACH,FL,32114-3302,Active,Owned,1360408,Y21725,Post Office,Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1934,"21,023"
Suncoast,112107-G02,112101,DAYTONA BEACH,P&DF,500 BILL FRANCE BLVD,VOLUSIA,DAYTONA BEACH,FL,32114-9996,Active,Owned,1438657,Y21688,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1990,"189,596"
South Florida,112130-G01,112131,DEERFIELD BEACH,CARRIER ANNEX,155 GOOLSBY BLVD,BROWARD,DEERFIELD BEACH,FL,33442-9998,Active,Owned,1360526,Y21701,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/1987,"8,779"
South Florida,112130-G03,112130,DEERFIELD BEACH,MPO,212 E HILLSBORO BLVD,BROWARD,DEERFIELD BEACH,FL,33441-9998,Active,Owned,1360528,Y21699,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,1/1/1994,"15,420"
Gulf Atlantic,112160-G02,112160,DEFUNIAK SPRINGS,MAIN OFFICE,100 S 18TH ST,WALTON,DEFUNIAK SPRINGS,FL,32435-9998,Active,Owned,1361398,Y21692,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1990,"12,173"
Suncoast,112175-G05,112175,DELAND,MAIN OFFICE,240 W NEW YORK AVE,VOLUSIA,DELAND,FL,32720-9998,Active,Owned,1360570,Y27924,Post Office,Carrier Annex (ANX),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,9/1/1965,"14,672"
South Florida,112205-G01,112205,DELRAY BEACH,MAIN OFFICE,14280 S MILITARY TRL,PALM BEACH,DELRAY BEACH,FL,33484-9998,Active,Owned,1360630,Y21705,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1987,"15,995"
South Florida,112205-G04,112206,DELRAY BEACH,WEST DELRAY BRANCH,10290 ATLANTIC AVE,PALM BEACH,DELRAY BEACH,FL,33446-9998,Active,Owned,1439290,Y27984,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1998,"27,600"
Suncoast,112210-G01,112210,DELTONA,MAIN OFFICE,944 DELTONA BLVD,VOLUSIA,DELTONA,FL,32725-9998,Active,Owned,1360648,Y28007,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,3/1/1977,"6,589"
Suncoast,112210-G02,112211,DELTONA,PINES STATION,2048 HOWLAND BLVD,VOLUSIA,DELTONA,FL,32738-9998,Active,Owned,1360649,Y28013,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1996,"22,800"
Gulf Atlantic,112250-G01,112250,DESTIN,MAIN OFFICE,175 MAIN ST,OKALOOSA,DESTIN,FL,32541-9998,Active,Owned,1360759,Y21708,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1984,"9,612"
Gulf Atlantic,112385-G01,112385,DUNNELLON,MAIN OFFICE,11432 N WILLIAMS ST,MARION,DUNNELLON,FL,34432-9998,Active,Owned,1361484,Y21750,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1975,"6,922"
Gulf Atlantic,112535-G01,112535,EBRO,MO MODULAR (BUILDING),5416 OBIES ST,WASHINGTON,EBRO,FL,32437-9998,Active,Owned,1362001,Y21783,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,7/1/1995,672
Gulf Atlantic,112610-G01,112610,ELKTON,MPO-CARRIER TRAILER,5785 COUNTY ROAD 305,ST. JOHNS,ELKTON,FL,32033-9998,Active,Owned,,,,,"USPS Building, Transferred",Land Data on separate record,No,12/10/2004,972
Suncoast,112625-G01,112625,ELLENTON,MAIN OFFICE,2605 72ND AVE E,MANATEE,ELLENTON,FL,34222-9998,Active,Owned,1362372,Y21796,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1988,"12,056"
Suncoast,112670-G01,112670,ENGLEWOOD,MAIN OFFICE,950 S RIVER RD,SARASOTA,ENGLEWOOD,FL,34223-9998,Active,Owned,1362627,Y21800,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1987,"18,865"
Suncoast,112715-G02,112715,ESTERO,RETAIL UNIT,20791 THREE OAKS PKWY,LEE,ESTERO,FL,33928-3194,Active,Owned,1362754,Y21805,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/15/2008,"3,730"
Gulf Atlantic,112865-G01,112865,FERNANDINA BEACH,FINANCE  OFFICE,401 CENTRE ST,NASSAU,FERNANDINA BEACH,FL,32034-4288,Active,Owned,1363326,251,Post Office,Finance Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1912,"21,660"
Gulf Atlantic,112865-G02,112865,FERNANDINA BEACH,MAIN OFFICE,1997 SADLER RD,NASSAU,FERNANDINA BEACH,FL,32034-9998,Active,Owned,1363327,Y21828,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1998,"20,661"
Suncoast,112910-G01,112910,FLAGLER BEACH,PALM COAST BRANCH,2 PINE CONE DR,FLAGLER,PALM COAST,FL,32137-9998,Active,Owned,1438788,Y22644,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/5/1988,"18,618"
Suncoast,112910-G02,112910,FLAGLER BEACH,TRAILER PALM COAST,2 PINE CONE DR,FLAGLER,FLAGLER BEACH,FL,32137-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,,"1,440"
Gulf Atlantic,113165-G01,113165,FREEPORT,MAIN OFFICE,77 BRECKYN LOOP,WALTON,FREEPORT,FL,32439-3959,Active,Owned,1364128,Y21896,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,,"5,719"
South Florida,113030-G10,113046,FT LAUDERDALE,DAVIE BRANCH,3850 S UNIVERSITY DR,BROWARD,DAVIE,FL,33328-9998,Active,Owned,1438656,Y21682,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1981,"19,800"
South Florida,113047-G01,113047,FT LAUDERDALE,EVERGLADES BRANCH,6759 SW 196TH AVE,BROWARD,FORT LAUDERDALE,FL,33332-9998,Active,Owned,1432922,1409,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/2000,"20,010"
South Florida,113030-G02,113056,FT LAUDERDALE,OAKLAND PARK BRANCH,3350 NE 12TH AVE,BROWARD,OAKLAND PARK,FL,33334-4522,Active,Owned,1438774,Y22566,Post Office,Branch,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1964,"27,228"
South Florida,113031-G03,113048,FT LAUDERDALE,P&DC/S FLORIDA DISTRICT,1900 W OAKLAND PARK BLVD,BROWARD,OAKLAND PARK,FL,33310-9900,Active,Owned,1476495,17845,Administrative Office,District Administrative Office (DM),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1973,"251,108"
South Florida,113030-G06,113057,FT LAUDERDALE,PLANTATION BRANCH,7580 NW 5TH ST,BROWARD,PLANTATION,FL,33317-9998,Active,Owned,1438802,Y22709,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1976,"20,424"
South Florida,113030-G04,113061,FT LAUDERDALE,SOUTH SIDE STATION,2801 S FEDERAL HWY,BROWARD,FORT LAUDERDALE,FL,33316-9998,Active,Owned,1382391,Y22943,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1974,"11,730"
South Florida,113062-G01,113062,FT LAUDERDALE,SUNRISE BRANCH,3225 N HIATUS RD,BROWARD,FORT LAUDERDALE,FL,33345-9998,Active,Owned,1438871,Y23056,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1990,"18,450"
South Florida,113030-G12,113063,FT LAUDERDALE,TAMARAC BRANCH,7875 NW 57TH ST,BROWARD,TAMARAC,FL,33351-9998,Active,Owned,1438876,Y23075,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1977,"20,531"
South Florida,113030-G14,113030,FT LAUDERDALE,VMF,1950 W OAKLAND PARK BLVD,BROWARD,FORT LAUDERDALE,FL,33310-9735,Active,Owned,1441693,4033,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1973,"19,500"
South Florida,113064-G01,113064,FT LAUDERDALE,WESTON BRANCH,1870 N CORPORATE LAKES BLVD,BROWARD,WESTON,FL,33326-9998,Active,Owned,1439306,Y28048,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1998,"18,973"
Suncoast,113075-G03,113081,FT MYERS,CAPE CORAL CENTRAL BR,1030 SE 9TH AVE,LEE,CAPE CORAL,FL,33990-9998,Active,Owned,1438634,Y21537,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1985,"37,666"
Suncoast,113075-G13,113075,FT MYERS,CAPE CORAL SOUTH BR,4722 SE 17TH AVE,LEE,CAPE CORAL,FL,33904-9998,Active,Owned,1438635,Y21539,Post Office,Branch,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,12/1/1967,"4,480"
Suncoast,113077-G11,113077,FT MYERS,P&DC,14080 JETPORT LOOP RM B-111,LEE,FORT MYERS,FL,33913-9997,Active,Owned,1441363,Y21885,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1991,"295,086"
Suncoast,113075-G01,113075,FT MYERS,PAGE FIELD STATION,2655 N AIRPORT RD,LEE,FORT MYERS,FL,33907-9998,Active,Owned,1376580,Y22631,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1975,"60,608"
Suncoast,113075-G01,113075,FT MYERS,PAGE FIELD STATION,2655 N AIRPORT RD,LEE,FORT MYERS,FL,33907-9998,Active,Owned,1438683,Y21886,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1975,"60,608"
Suncoast,113075-G12,113075,FT MYERS,SIX MILE CYPRESS CA,14651 BEN C PRATT/6 MILE CYPRESS PKWY,LEE,FORT MYERS,FL,33912-4456,Active,Owned,1442049,4504,Post Office,Carrier Annex (ANX),Unknown,Unknown,Yes,12/17/2004,"22,202"
Suncoast,113075-G14,113086,FT MYERS,TICE BRANCH,4585 PALM BEACH BLVD,LEE,FORT MYERS,FL,33905-3510,Active,Owned,1438880,Y23099,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/2000,"15,309"
Suncoast,113075-G02,113075,FT MYERS,VMF,2625 N AIRPORT RD,LEE,FORT MYERS,FL,33907-9603,Active,Owned,1439199,Y27439,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1976,"7,658"
South Florida,113105-G04,113109,FT PIERCE,MAIN OFFICE,5000 W MIDWAY RD,ST. LUCIE,FORT PIERCE,FL,34981-9998,Active,Owned,1363830,Y21890,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1990,"33,286"
South Florida,113105-G06,113106,FT PIERCE,ORANGE AVE STATION,1717 ORANGE AVE,ST. LUCIE,FORT PIERCE,FL,34950-9998,Active,Owned,1376204,Y22599,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,8/1/1964,"18,531"
South Florida,113105-G09,113105,FT PIERCE,VMF,4850 POST OFFICE RD,ST. LUCIE,FORT PIERCE,FL,34981-4838,Active,Owned,1445035,9499,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,8/7/2007,0
Gulf Atlantic,113120-G01,113120,FT WALTON BEACH,MAIN OFFICE,21 WALTER MARTIN RD NE,OKALOOSA,FORT WALTON BEACH,FL,32548-9998,Active,Owned,1363860,Y21891,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1976,"19,116"
Gulf Atlantic,113250-G02,113227,GAINESVILLE,P&DF,4600 SW 34TH ST,ALACHUA,GAINESVILLE,FL,32608-9997,Active,Owned,1364311,Y21925,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1991,"189,469"
Gulf Atlantic,113250-G02,113227,GAINESVILLE,P&DF,4600 SW 34TH ST,ALACHUA,GAINESVILLE,FL,32608-9997,Active,Owned,1438684,Y21915,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1991,"189,469"
Gulf Atlantic,113250-G02,113227,GAINESVILLE,P&DF,4600 SW 34TH ST,ALACHUA,GAINESVILLE,FL,32608-9997,Active,Owned,1441364,Y21914,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1991,"189,469"
Gulf Atlantic,113250-G03,113250,GAINESVILLE,TRAILER P&DF,4600 SW 34TH ST,ALACHUA,GAINESVILLE,FL,32608-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,,840
