Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Honolulu,142401-G10,142401,HONOLULU,P&DC,3600 AOLELE ST,HONOLULU,HONOLULU,HI,96820-3668,Active,Owned,1439665,Z12186,Post Office,Main Post Office,Unknown,Unknown,Yes,8/1/1974,"330,279"
Honolulu,142401-G10,142401,HONOLULU,P&DC,3600 AOLELE ST,HONOLULU,HONOLULU,HI,96820-3668,Active,Owned,1440326,Z18391,Administrative Office,District Administrative Office (DM),Unknown,Unknown,Yes,8/1/1974,"330,279"
Honolulu,142401-G10,142401,HONOLULU,P&DC,3600 AOLELE ST,HONOLULU,HONOLULU,HI,96820-3668,Active,Owned,1441419,Z12185,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),Unknown,Unknown,Yes,8/1/1974,"330,279"
Honolulu,142401-G10,142401,HONOLULU,P&DC,3600 AOLELE ST,HONOLULU,HONOLULU,HI,96820-3668,Active,Owned,1441980,4406,Network Facilities,Airport Mail Center or Facility (AMC/AMF),Unknown,Unknown,Yes,8/1/1974,"330,279"
Honolulu,142401-G10,142401,HONOLULU,P&DC,3600 AOLELE ST,HONOLULU,HONOLULU,HI,96820-3668,Active,Owned,1444378,8768,Other Customer Service,Computerized Forwarding System (CFS),Unknown,Unknown,Yes,8/1/1974,"330,279"
Honolulu,142401-G10,142401,HONOLULU,P&DC,3600 AOLELE ST,HONOLULU,HONOLULU,HI,96820-3668,Active,Owned,1449728,11994,Administrative Office,Office of the Inspector General Office (OIG),Unknown,Unknown,Yes,8/1/1974,"330,279"
Honolulu,142401-G10,142401,HONOLULU,P&DC,3600 AOLELE ST,HONOLULU,HONOLULU,HI,96820-3668,Active,Owned,1475322,17810,Post Office,Finance Station - No Delivery,Unknown,Unknown,Yes,8/1/1974,"330,279"
Honolulu,142400-G25,142406,HONOLULU,SAND ISLAND CARR ANX,91 SAND ISLAND ACCESS RD,HONOLULU,HONOLULU,HI,96819-9998,Active,Owned,1380670,Z18134,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS",Land Data on separate record,Yes,11/1/1996,"17,037"
Honolulu,142400-G08,142400,HONOLULU,VMF,89 SAND ISLAND ACCESS RD,HONOLULU,HONOLULU,HI,96819-2200,Active,Owned,1440310,Z18334,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS",Free Land,No,5/1/1972,"13,670"
Honolulu,142400-G36,142408,HONOLULU,WAIALAE-KAHALA STATION,4354 PAHOA AVE,HONOLULU,HONOLULU,HI,96816-9998,Active,Owned,1386155,Z12355,Post Office,Station,"USPS Building, Prev. Leased",Land Data on separate record,No,3/1/1967,"13,985"
Honolulu,142400-G09,142405,HONOLULU,WAIKIKI STATION,330 SARATOGA RD,HONOLULU,HONOLULU,HI,96815-9998,Active,Owned,1386158,Z12359,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1972,"16,758"
Honolulu,142900-G02,142900,KAHULUI,AIRPORT ANNEX,KAHULUI AIRPORT,MAUI,KAHULUI,HI,96732-9998,Active,Owned,,,,,Unknown,Unknown,No,6/1/1996,0
Honolulu,143000-G03,143000,KAILUA KONA,MAIN OFFICE,74-5577 PALANI RD,HAWAII,KAILUA KONA,HI,96740-9998,Active,Owned,1368635,Z12201,Post Office,Main Post Office,Unknown,Unknown,Yes,8/1/1972,"10,188"
Honolulu,143400-G01,143400,KAMUELA,MAIN OFFICE,67-1197 MAMALAHOA HWY,HAWAII,KAMUELA,HI,96743-9998,Active,Owned,1368661,Z12210,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,4/1/1984,"5,318"
Honolulu,143400-G02,143400,KAMUELA,WAIKOLOA STATION,68-1875 PUA MELIA ST,HAWAII,WAIKOLOA,HI,96738-9998,Active,Owned,1439675,Z12360,Post Office,Finance Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,3/1/2000,"4,305"
Honolulu,144130-G01,144130,KEAAU,MAIN OFFICE,16-578 OLD VOLCANO RD,HAWAII,KEAAU,HI,96749-9998,Active,Owned,1368735,Z12227,Post Office,Main Post Office,"USPS Building, Const. by USPS",Land Data on separate record,No,1/1/1985,"3,417"
Honolulu,145350-G01,145350,KULA,MAIN OFFICE,4450 KULA HWY,MAUI,KULA,HI,96790-9998,Active,Owned,1369311,Z12247,Post Office,Main Post Office,"USPS Building, Const. by USPS",Land Data on separate record,No,4/1/1979,"2,133"
Honolulu,145600-G01,145600,LAHAINA,MAIN OFFICE,1760 HONOAPIILANI HWY,MAUI,LAHAINA,HI,96761-9998,Active,Owned,1369520,Z12251,Post Office,Main Post Office,"USPS Building, Const. by USPS",Land Data on separate record,Yes,10/1/1980,"11,823"
Honolulu,145800-G02,145800,LANAI CITY,MAIN OFFICE,620 JACARANDA ST,MAUI,LANAI CITY,HI,96763-9997,Active,Owned,1369767,Z12255,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/2000,"3,056"
Honolulu,146000-G02,146000,LAUPAHOEHOE,MAIN OFFICE,36-2281 MAMALAHOA HWY,HAWAII,LAUPAHOEHOE,HI,96764-9997,Active,Owned,1369931,Z12256,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,12/1/1984,"1,120"
Honolulu,146100-G01,146100,LAWAI,MAIN OFFICE,2-3675 KAUMUALII HWY,KAUAI,LAWAI,HI,96765-9997,Active,Owned,1369974,Z12257,Post Office,Main Post Office,"USPS Building, Const. by USPS",Land Data on separate record,No,2/1/1984,"2,484"
Honolulu,146200-G03,146200,LIHUE,CARRIER-M/H ANNEX,3230 KAPULE HWY,KAUAI,LIHUE,HI,96766-1488,Active,Owned,1370429,Z12125,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1992,"13,225"
Honolulu,146200-G01,146200,LIHUE,MAIN OFFICE,4441 RICE ST,KAUAI,LIHUE,HI,96766-9998,Active,Owned,1370430,Z12259,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1939,"7,434"
Honolulu,146300-G01,146300,MAKAWAO,MAIN OFFICE,1075 MAKAWAO AVE,MAUI,MAKAWAO,HI,96768-9998,Active,Owned,1371517,Z12267,Post Office,Main Post Office,"USPS Building, Const. by USPS",Land Data on separate record,No,10/1/1980,"5,028"
Honolulu,147800-G01,147800,PAIA,MAIN OFFICE,120 BALDWIN AVE,MAUI,PAIA,HI,96779-9998,Active,Owned,1376593,Z12307,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,9/1/2000,"4,800"
Honolulu,148000-G01,148000,PAPAIKOU,MAIN OFFICE,27-250 OLD MAMALAHOA HWY,HAWAII,PAPAIKOU,HI,96781-7735,Active,Owned,1376740,Z12310,Post Office,Main Post Office,"USPS Building, Const. by USPS",Land Data on separate record,No,3/1/1975,"1,392"
Honolulu,148200-G01,148200,PEARL CITY,MAIN OFFICE,950 KAMEHAMEHA HWY,HONOLULU,PEARL CITY,HI,96782-9998,Active,Owned,1377046,Z12311,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1979,"18,640"
Honolulu,148850-G01,148850,VOLCANO,MAIN OFFICE,19-4030 OLD VOLCANO HWY,HAWAII,VOLCANO,HI,96785-9997,Active,Owned,1386070,Z12352,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1978,"1,584"
Honolulu,148900-G06,148900,WAHIAWA,MAIN OFFICE,115 LEHUA ST,HONOLULU,WAHIAWA,HI,96786-9998,Active,Owned,1386150,Z12353,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,10/1/1968,"8,232"
Honolulu,148900-G04,148901,WAHIAWA,MILILANI TOWN STATION,95-1030 MEHEULA PKWY,HONOLULU,MILILANI,HI,96789-9998,Active,Owned,1439668,Z12277,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1996,"20,006"
Honolulu,149200-G01,149200,WAIANAE,MAIN OFFICE,86-014 FARRINGTON HWY,HONOLULU,WAIANAE,HI,96792-9998,Active,Owned,1386157,Z12357,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,2/1/1987,"9,364"
Honolulu,149300-G03,149300,WAILUKU,MAIN OFFICE,250 IMI KALA ST,MAUI,WAILUKU,HI,96793-9998,Active,Owned,1386159,Z12363,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1990,"16,119"
Honolulu,149600-G01,149600,WAIPAHU,MAIN OFFICE,94-245 LEOKU ST,HONOLULU,WAIPAHU,HI,96797-9998,Active,Owned,1386166,Z12368,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1998,"22,100"
Total,,,,,,,,,,,,,,,,,,,,"3,060,049"
Count,,,,,,,,,,,,,,,,,,,,47
