Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Greater Indiana,170638-G01,170638,BLOOMFIELD,MAIN OFFICE,55 N WASHINGTON ST,GREENE,BLOOMFIELD,IN,47424-9998,Active,Owned,1355181,X11597,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,3/1/1939,"7,386"
Greater Indiana,170660-G02,170660,BLOOMINGTON,DDC/MPA,4738 W VERNAL PIKE,MONROE,BLOOMINGTON,IN,47404-9997,Active,Owned,1452325,13525,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1999,"37,020"
Greater Indiana,170660-G02,170660,BLOOMINGTON,DDC/MPA,4738 W VERNAL PIKE,MONROE,BLOOMINGTON,IN,47404-9997,Active,Owned,1473438,17522,Post Office,Service Hub Facility (SHF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1999,"37,020"
Greater Indiana,170660-G01,170661,BLOOMINGTON,WOODBRIDGE STATION,3210 E 10TH ST,MONROE,BLOOMINGTON,IN,47408-9990,Active,Owned,1436246,X14108,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1988,"26,328"
Greater Indiana,170682-G01,170682,BLUFFTON,MAIN OFFICE,205 S MAIN ST,WELLS,BLUFFTON,IN,46714-9998,Active,Owned,1355289,X11612,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,7/1/1925,"9,507"
Greater Indiana,170693-G01,170693,BOGGSTOWN,MAIN OFFICE MODULAR,6951 W LYNN LN,SHELBY,BOGGSTOWN,IN,46110-9998,Active,Owned,1355332,X11615,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,2/1/1998,915
Kentuckiana,170715-G01,170715,BOONVILLE,MAIN OFFICE,214 W LOCUST ST,WARRICK,BOONVILLE,IN,47601-9998,Active,Owned,1355438,X11624,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,2/1/1941,"10,887"
Greater Indiana,170803-G02,170803,BRAZIL,MAIN OFFICE,227 W NATIONAL AVE,CLAY,BRAZIL,IN,47834-9998,Active,Owned,1355727,X11650,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1977,"6,695"
Ohio Valley,170935-G01,170935,BROOKVILLE,MAIN OFFICE,1019 MAIN ST,FRANKLIN,BROOKVILLE,IN,47012-9998,Active,Owned,1356056,X11687,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,2/1/1963,"4,072"
Greater Indiana,170946-G02,170946,BROWNSBURG,MAIN OFFICE,411 E NORTHFIELD DR,HENDRICKS,BROWNSBURG,IN,46112-9998,Active,Owned,1356088,X11695,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Transferred",Yes,10/1/1997,"16,980"
Greater Indiana,170957-G01,170957,BROWNSTOWN,MAIN OFFICE,201 S SUGAR ST,JACKSON,BROWNSTOWN,IN,47220-9998,Active,Owned,1356091,X11696,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,8/1/1967,"2,614"
Greater Indiana,171023-G01,171023,BUFFALO,MAIN OFFICE,104 S MIDDLE ST,WHITE,BUFFALO,IN,47925-9998,Active,Owned,1356288,X11722,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased","USPS Land, Prev. Leased",No,9/1/1996,915
Greater Indiana,171155-G01,171155,CAMBRIDGE CITY,MAIN OFFICE,227 W MAIN ST,WAYNE,CAMBRIDGE CITY,IN,47327-9998,Active,Owned,1356704,X11763,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,12/1/1941,"7,302"
Greater Indiana,171166-G01,171166,CAMBY,MAIN OFFICE,8255 CAMBY RD,MARION,CAMBY,IN,46113-9998,Active,Owned,1356720,X11766,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1988,"2,322"
Greater Indiana,171276-G01,171276,CARMEL,MAIN OFFICE,275 MEDICAL DR,HAMILTON,CARMEL,IN,46032-9998,Active,Owned,1357057,X11782,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1983,"32,974"
Kentuckiana,171463-G01,171463,CHANDLER,MAIN OFFICE,211 W LINCOLN AVE,WARRICK,CHANDLER,IN,47610-9998,Active,Owned,1357623,X11831,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,4/1/1992,"5,172"
Kentuckiana,171474-G01,171474,CHARLESTOWN,MAIN OFFICE,361 MAIN CROSS ST,CLARK,CHARLESTOWN,IN,47111-9998,Active,Owned,1357685,X11833,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,11/1/1967,"3,528"
Greater Indiana,171507-G01,171507,CHESTERTON,MAIN OFFICE,1070 S CALUMET RD,PORTER,CHESTERTON,IN,46304-9998,Active,Owned,1357873,X11839,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Land Banking",Yes,12/1/1998,"20,679"
Greater Indiana,171661-G01,171661,CLINTON,MAIN OFFICE,405 VINE ST,VERMILLION,CLINTON,IN,47842-9998,Active,Owned,1358420,X11879,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1925,"7,476"
Greater Indiana,171771-G01,171771,COLUMBIA CITY,MAIN OFFICE,115 N CHAUNCEY ST,WHITLEY,COLUMBIA CITY,IN,46725-9998,Active,Owned,1358768,X11913,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,10/1/1936,"8,934"
Greater Indiana,171782-G04,171782,COLUMBUS,MAIN OFFICE,450 JACKSON ST,BARTHOLOMEW,COLUMBUS,IN,47201-9998,Active,Owned,1358819,X11921,Post Office,Main Post Office,"USPS Building, Prev. Leased",Land Data on separate record,Yes,6/1/1970,"34,064"
Greater Indiana,171782-G04,171782,COLUMBUS,MAIN OFFICE,450 JACKSON ST,BARTHOLOMEW,COLUMBUS,IN,47201-9998,Active,Owned,1472120,17394,Post Office,Service Hub Facility (SHF),"USPS Building, Prev. Leased",Land Data on separate record,Yes,6/1/1970,"34,064"
Greater Indiana,171804-G01,171804,CONNERSVILLE,MAIN OFFICE,801 N CENTRAL AVE,FAYETTE,CONNERSVILLE,IN,47331-9998,Active,Owned,1358947,X11928,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1911,"15,950"
Kentuckiana,171859-G01,171859,CORYDON,MAIN OFFICE,245 W HIGHWAY 62,HARRISON,CORYDON,IN,47112-9998,Active,Owned,1359347,X11941,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1990,"10,256"
Greater Indiana,171914-G01,171914,CRANE,MAIN OFFICE,100 BLANDY ST,MARTIN,CRANE,IN,47522-9998,Active,Owned,1359741,X11958,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,10/1/1936,"2,778"
Greater Indiana,171914-G01,171914,CRANE,MAIN OFFICE,100 BLANDY ST,MARTIN,CRANE,IN,47522-9998,Active,Owned,1436176,X11960,Post Office,Finance Branch,"USPS Building, Transferred","USPS Land, Transferred",No,10/1/1936,"2,778"
Greater Indiana,171925-G01,171925,CRAWFORDSVILLE,MAIN OFFICE,300 E MAIN ST,MONTGOMERY,CRAWFORDSVILLE,IN,47933-9998,Active,Owned,1359764,X11963,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1941,"13,874"
Greater Indiana,171969-G01,171969,CROTHERSVILLE,MAIN OFFICE,302 E MAIN ST,JACKSON,CROTHERSVILLE,IN,47229-9998,Active,Owned,1359916,X11976,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,12/1/1989,"1,980"
Greater Indiana,171980-G02,171980,CROWN POINT,CARRIER ANNE,1280 E SUMMIT ST,LAKE,CROWN POINT,IN,46307-9998,Active,Owned,1441541,3798,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1999,"18,658"
Greater Indiana,171980-G01,171980,CROWN POINT,MAIN OFFICE,128 S EAST ST,LAKE,CROWN POINT,IN,46307-9920,Active,Owned,1359934,X11979,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1935,"13,388"
Greater Indiana,171991-G01,171991,CULVER,MAIN OFFICE,115 W JEFFERSON ST,MARSHALL,CULVER,IN,46511-9998,Active,Owned,1360015,X11987,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,5/1/1935,"5,178"
Greater Indiana,172068-G02,172068,DALEVILLE,MAIN OFFICE,7924 S WALNUT ST,DELAWARE,DALEVILLE,IN,47334-9998,Active,Owned,1360189,X12003,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,8/1/1955,"1,172"
Greater Indiana,172090-G02,172090,DANVILLE,MAIN OFFICE,1965 E MAIN ST,HENDRICKS,DANVILLE,IN,46122-9998,Active,Owned,1360294,X12009,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1998,"18,736"
Greater Indiana,172123-G01,172123,DECATUR,MAIN OFFICE,213 COURT ST,ADAMS,DECATUR,IN,46733-9998,Active,Owned,1360485,X12021,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1931,"9,668"
Greater Indiana,172167-G01,172167,DELPHI,MAIN OFFICE,201 W FRANKLIN ST,CARROLL,DELPHI,IN,46923-9998,Active,Owned,1360626,X12030,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1937,"7,906"
Kentuckiana,172211-G01,172211,DEPAUW,MAIN OFFICE,9055 MAIN ST NW,HARRISON,DEPAUW,IN,47115-9998,Active,Owned,1360708,X12035,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,7/1/1990,"2,043"
Greater Indiana,172354-G01,172354,DUNKIRK,MAIN OFFICE,123 W COMMERCE ST,JAY,DUNKIRK,IN,47336-9998,Active,Owned,1361467,X12078,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1937,"6,252"
Greater Indiana,172365-G01,172365,DUNREITH,MAIN OFFICE MODULAR,205 WASHINGTON ST,HENRY,DUNREITH,IN,47337-9998,Active,Owned,1361489,X12081,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,4/1/1988,750
Greater Indiana,172409-G01,172409,EAST CHICAGO,MAIN OFFICE,901 E CHICAGO AVE,LAKE,EAST CHICAGO,IN,46312-9998,Active,Owned,1361684,X12096,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,4/1/1929,"17,790"
Kentuckiana,172508-G01,172508,ELBERFELD,MAIN OFFICE,155 W MAIN ST,WARRICK,ELBERFELD,IN,47613-9998,Active,Owned,1362206,X12125,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,8/1/1982,"1,200"
Kentuckiana,172519-G01,172519,ELIZABETH,MAIN OFFICE,5465 MAIN ST SE,HARRISON,ELIZABETH,IN,47117-9998,Active,Owned,1362279,X12127,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,6/1/1999,"1,920"
Greater Indiana,172574-G01,172574,ELWOOD,MAIN OFFICE,119 N ANDERSON ST,MADISON,ELWOOD,IN,46036-9998,Active,Owned,1362513,X12142,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,11/1/1913,"8,744"
Kentuckiana,172651-G05,172654,EVANSVILLE,DIAMOND VALLEY STA.,600 CROSS VALLEY CIR,VANDERBURGH,EVANSVILLE,IN,47710-9998,Active,Owned,1360824,X12042,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1988,"23,442"
Kentuckiana,172651-G01,172651,EVANSVILLE,FED BLDG-COURT HOUSE,101 NW MARTIN LUTHER KING JR BLVD,VANDERBURGH,EVANSVILLE,IN,47708-1924,Active,Owned,,,,,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1968,"75,755"
Kentuckiana,172653-G03,172658,EVANSVILLE,MAIN OFFICE & VMF ,800 SYCAMORE ST,VANDERBURGH,EVANSVILLE,IN,47708-9602,Active,Owned,1436182,X12162,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1970,"85,356"
Kentuckiana,172653-G03,172658,EVANSVILLE,MAIN OFFICE & VMF ,800 SYCAMORE ST,VANDERBURGH,EVANSVILLE,IN,47708-9602,Active,Owned,1436844,X1C711,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1970,"85,356"
Kentuckiana,172653-G03,172658,EVANSVILLE,MAIN OFFICE & VMF ,800 SYCAMORE ST,VANDERBURGH,EVANSVILLE,IN,47708-9602,Active,Owned,1459260,15728,Mail Processing,Mail Processing Annex (ANX),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1970,"85,356"
Kentuckiana,172653-G04,172653,EVANSVILLE,P&DC,7100 PETERSBURG RD,VANDERBURGH,EVANSVILLE,IN,47711-1737,Active,Owned,1441214,X12161,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS",Land Data on separate record,Yes,8/1/1997,"48,360"
Kentuckiana,172651-G04,172657,EVANSVILLE,WEST WABASH STATION,801 N WABASH AVE,VANDERBURGH,EVANSVILLE,IN,47712-9998,Active,Owned,1387231,X14029,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1988,"15,670"
Greater Indiana,172783-G03,172783,Fishers,Self Service Satellite Fa,13326 OVERVIEW DR,HAMILTON,FISHERS,IN,46037-6314,Active,Owned,1448629,11216,Post Office,Self Service Postal (SSP),"USPS Building, Const. by USPS",Land Data on separate record,No,,524
Greater Indiana,172783-G02,172783,FISHERS,MAIN OFFICE,8500 E 116TH ST,HAMILTON,FISHERS,IN,46038-9998,Active,Owned,1363427,X12200,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1995,"16,212"
Kentuckiana,172882-G01,172882,FORT BRANCH,MAIN OFFICE,105 E VINE ST,GIBSON,FORT BRANCH,IN,47648-9998,Active,Owned,1363748,X12222,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,10/1/1998,"2,614"
Greater Indiana,172915-G07,172918,FORT WAYNE,CENTENNIAL STA,2525 INDEPENDENCE DR,ALLEN,FORT WAYNE,IN,46808-9998,Active,Owned,1357426,X11815,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1988,"17,564"
Greater Indiana,172920-G06,172916,FORT WAYNE,P&DC/MAIN OFFICE,1501 S CLINTON ST,ALLEN,FORT WAYNE,IN,46802-9997,Active,Owned,1363865,X12225,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1979,"116,504"
Greater Indiana,172920-G06,172916,FORT WAYNE,P&DC/MAIN OFFICE,1501 S CLINTON ST,ALLEN,FORT WAYNE,IN,46802-9997,Active,Owned,1441215,X12224,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1979,"116,504"
Greater Indiana,172920-G07,172917,FORT WAYNE,VMF,1501 S CLINTON ST,ALLEN,FORT WAYNE,IN,46802-9351,Active,Owned,1436825,X1C680,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1979,"7,598"
Greater Indiana,172904-G01,172904,FORTVILLE,MAIN OFFICE,101 S MAIN ST,HANCOCK,FORTVILLE,IN,46040-9998,Active,Owned,1363876,X12226,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,6/1/1990,"3,360"
Greater Indiana,172948-G01,172948,FOWLER,MAIN OFFICE,114 S MADISON AVE,BENTON,FOWLER,IN,47944-9998,Active,Owned,1363929,X12234,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,3/1/1940,"8,618"
Kentuckiana,172981-G01,172981,FRANCISCO,MAIN OFFICE,308 W MAIN ST,GIBSON,FRANCISCO,IN,47649-9998,Active,Owned,1363965,X12241,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,8/1/1964,"1,206"
Greater Indiana,172992-G02,172992,FRANKFORT,MAIN OFFICE,100 WASHINGTON AVE,CLINTON,FRANKFORT,IN,46041-9998,Active,Owned,1363985,X12242,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1977,"9,309"
Greater Indiana,173003-G02,173003,FRANKLIN,MAIN OFFICE,1265 N MAIN ST,JOHNSON,FRANKLIN,IN,46131-9998,Active,Owned,1364004,X12245,Post Office,Main Post Office,Unknown,Unknown,Yes,8/1/1980,"8,464"
Kentuckiana,173025-G01,173025,FREDERICKSBURG,MAIN OFFICE,262 E US HIGHWAY 150,WASHINGTON,FREDERICKSBURG,IN,47120-9998,Active,Owned,1364073,X12251,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,3/1/1968,822
Greater Indiana,173047-G01,173047,FREEDOM,MAIN OFFICE MODULAR,5634 MAIN ST,OWEN,FREEDOM,IN,47431-9998,Active,Owned,1436183,X12253,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,10/1/1996,915
Greater Indiana,173102-G01,173102,FRENCH LICK,MAIN OFFICE,8617 W COLLEGE ST,ORANGE,FRENCH LICK,IN,47432-9998,Active,Owned,1364151,X12262,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1934,"15,711"
Greater Indiana,173157-G01,173157,GARRETT,MAIN OFFICE,115 W KEYSER ST,DE KALB,GARRETT,IN,46738-9998,Active,Owned,1364486,X12283,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1937,"7,146"
Greater Indiana,173168-G08,173174,GARY,LAKE STATION,2901 CENTRAL AVE,LAKE,LAKE STATION,IN,46405-9998,Active,Owned,1436197,X12700,Post Office,Branch,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,9/1/1956,"4,060"
Greater Indiana,173168-G04,173177,GARY,MERRILLVILLE BR,303 W 80TH PL,LAKE,MERRILLVILLE,IN,46410-9998,Active,Owned,1436202,X12914,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1983,"16,286"
Greater Indiana,173170-G02,173171,GARY,P&DC,1499 MARTIN LUTHER KING DR,LAKE,GARY,IN,46401-9997,Active,Owned,1436184,X12285,Post Office,Main Post Office,Unknown,Unknown,Yes,5/1/1972,"149,368"
Greater Indiana,173170-G02,173171,GARY,P&DC,1499 MARTIN LUTHER KING DR,LAKE,GARY,IN,46401-9997,Active,Owned,1441216,X12284,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),Unknown,Unknown,Yes,5/1/1972,"149,368"
Greater Indiana,173167-G03,173167,GARY,VMF,1499 MARTIN LUTHER KING DR,LAKE,GARY,IN,46401-9721,Active,Owned,1436824,X1C679,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1981,"16,830"
Greater Indiana,173179-G01,173179,GAS CITY,MAIN OFFICE,123 N 2ND ST,GRANT,GAS CITY,IN,46933-9998,Active,Owned,1364516,X12287,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1938,"5,643"
Kentuckiana,173223-G01,173223,GEORGETOWN,MAIN OFFICE,1095 MARCI LN,FLOYD,GEORGETOWN,IN,47122-9998,Active,Owned,1364645,X12301,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1989,"2,839"
Greater Indiana,173300-G02,173300,GOSHEN,MAIN OFFICE,415 W PIKE ST,ELKHART,GOSHEN,IN,46526-9998,Active,Owned,1365209,X12322,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1981,"8,046"
Greater Indiana,173355-G01,173355,GRANGER,MAIN OFFICE,12412 BITTERSWEET COMMONS BLVD W,ST. JOSEPH,GRANGER,IN,46530-9998,Active,Owned,1365366,X12330,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1997,"17,528"
Greater Indiana,173399-G01,173399,GREENCASTLE,MAIN OFFICE,8 E WALNUT ST,PUTNAM,GREENCASTLE,IN,46135-9998,Active,Owned,1365575,X12347,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1911,"11,626"
Greater Indiana,173410-G01,173410,GREENFIELD,MAIN OFFICE,207 N STATE ST,HANCOCK,GREENFIELD,IN,46140-9998,Active,Owned,1365587,X12352,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1932,"11,784"
Greater Indiana,173432-G01,173432,GREENSBURG,MAIN OFFICE,231 N FRANKLIN ST,DECATUR,GREENSBURG,IN,47240-9998,Active,Owned,1365631,X12358,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,12/1/1932,"11,520"
Greater Indiana,173476-G01,173476,GREENWOOD,MAIN OFFICE,407 W SMITH VALLEY RD,JOHNSON,GREENWOOD,IN,46142-9998,Active,Owned,1365701,X12364,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,7/1/1984,"12,918"
Greater Indiana,173498-G01,173498,GRIFFITH,MAIN OFFICE,900 N BROAD ST,LAKE,GRIFFITH,IN,46319-9998,Active,Owned,1365743,X12367,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1976,"8,750"
Greater Indiana,173542-G01,173542,HAGERSTOWN,MAIN OFFICE,10 W MAIN ST,WAYNE,HAGERSTOWN,IN,47346-9998,Active,Owned,1365940,X12389,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,12/1/1933,"9,895"
Greater Indiana,173586-G01,173590,HAMMOND,HESSVILLE STA,6530 KENNEDY AVE,LAKE,HAMMOND,IN,46323-9998,Active,Owned,1366835,X12462,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1978,"6,370"
Greater Indiana,173586-G02,173589,HAMMOND,HIGHLAND BRANCH,8500 KENNEDY AVE,LAKE,HIGHLAND,IN,46322-1619,Active,Owned,1436189,X12466,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1975,"5,908"
Greater Indiana,173586-G03,173587,HAMMOND,MAIN OFFICE,5530 SOHL AVE,LAKE,HAMMOND,IN,46320-9998,Active,Owned,1366076,X12398,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,5/1/1979,"49,226"
Greater Indiana,173586-G03,173587,HAMMOND,MAIN OFFICE,5530 SOHL AVE,LAKE,HAMMOND,IN,46320-9998,Active,Owned,1449165,11581,Administrative Office,Office of the Inspector General Office (OIG),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,5/1/1979,"49,226"
