Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Alaska,020312-G15,20330,ANCHORAGE,SAND LAKE STATION,2200 STRAWBERRY RD,ANCHORAGE,ANCHORAGE,AK,99502-9992,Active,Owned,1380673,Z10274,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1985,"14,480"
Alaska,020312-G22,20331,ANCHORAGE,SPENARD STATION,1601 W NORTHERN LIGHTS BLVD,ANCHORAGE,ANCHORAGE,AK,99517-3315,Active,Owned,1382460,Z10296,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/2000,"17,667"
Alaska,020312-G18,20314,ANCHORAGE,VEHICLE MAINT. FAC.,8221 PETERSBURG ST,ANCHORAGE,ANCHORAGE,AK,99507-3132,Active,Owned,1440301,Z18313,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1987,"19,548"
Alaska,020507-G01,20507,ANVIK,MAIN OFFICE MODULAR,9998 MAIN ST,BETHEL,ANVIK,AK,99558-9800,Active,Owned,1353173,Z10018,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Land Data on separate record,No,11/1/1986,480
Alaska,020525-G02,20525,ARCTIC VILLAGE,MAIN OFFICE BLDG,9998 BRIDGE ST,YUKON-KOYUKUK,ARCTIC VILLAGE,AK,99722-9800,Active,Owned,1353278,Z10019,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Land Data on separate record,No,2/1/2000,920
Alaska,020702-G03,20702,BARROW,MAIN OFFICE,3080 EBEN HOBSON ST,NORTH SLOPE,BARROW,AK,99723-9800,Active,Owned,1354101,Z10027,Post Office,Main Post Office,Unknown,Unknown,Yes,1/1/2001,"15,640"
Alaska,020780-G01,20780,BEAVER,MAIN OFFICE,400 C ST,YUKON-KOYUKUK,BEAVER,AK,99724-9800,Active,Owned,1354351,Z10028,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,10/1/1985,480
Alaska,020897-G03,20897,BETHEL,MAIN OFFICE,1484 CHIEF EDDY HOFFMAN HWY,BETHEL,BETHEL,AK,99559-9800,Active,Owned,1354814,Z10029,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/2003,"12,773"
Alaska,021106-G02,21106,BUCKLAND,MAIN OFFICE,17 BETTY AVE,NORTHWEST ARCTIC,BUCKLAND,AK,99727-9800,Active,Owned,1356223,Z10038,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Land Data on separate record,No,2/1/1986,480
Alaska,021170-G01,21170,CANTWELL,MAIN OFFICE MOD UNIT,210 GEORGE PARKS HWY,DENALI,CANTWELL,AK,99729-9800,Active,Owned,1356910,Z10040,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS","USPS Land, Prev. Leased",No,6/1/1975,964
Alaska,021287-G01,21287,CENTRAL,MAIN OFFICE BLDG,128 STEESE HWY,YUKON-KOYUKUK,CENTRAL,AK,99730-9800,Active,Owned,1357498,Z10041,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Land Data on separate record,No,10/1/1988,"1,232"
Alaska,021523-G02,21523,CHIGNIK LAGOON,MAIN OFFICE,100 AIRPORT DR,BRISTOL BAY,CHIGNIK LAGOON,AK,99565-9800,Active,Owned,1357922,Z10050,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/2001,"1,410"
Alaska,021599-G01,21599,CHUGIAK,MAIN OFFICE,22255 DOGSLED CT,ANCHORAGE,CHUGIAK,AK,99567-9997,Active,Owned,1358023,Z10055,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,4/1/1984,"6,743"
Alaska,021755-G02,21755,CLARKS POINT,MAIN OFFICE BLDG,11 MAIN ST,DILLINGHAM,CLARKS POINT,AK,99569-9800,Active,Owned,1358184,Z10058,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Land Data on separate record,No,1/1/2001,"1,410"
Alaska,021895-G01,21895,COLD BAY,MAIN OFFICE BLDG,1 LETTY AVE,ALEUTIANS EAST,COLD BAY,AK,99571-9800,Active,Owned,1358599,Z10062,Post Office,Main Post Office,"USPS Building, Const. by USPS",Land Data on separate record,No,3/1/1985,"3,006"
Alaska,021989-G01,21989,COPPER CENTER,MAIN OFFICE,101.5 OLD RICHARDSON HWY,VALDEZ-CORDOVA,COPPER CENTER,AK,99573-9800,Active,Owned,1359207,Z10067,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/1974,"2,160"
Alaska,022028-G02,22028,CORDOVA,MAIN OFFICE,502 RAILROAD AVE,VALDEZ-CORDOVA,CORDOVA,AK,99574-9800,Active,Owned,1359252,Z10069,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1987,"9,895"
Alaska,022145-G02,22145,CROOKED CREEK,MAIN OFFICE,500 AIRPORT RD,BETHEL,CROOKED CREEK,AK,99575-9800,Active,Owned,1439389,Z10071,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Land Data on separate record,No,11/1/2001,"1,410"
Alaska,022262-G02,22262,DEERING,MAIN OFFICE MODULAR,59B B ST,NORTHWEST ARCTIC,DEERING,AK,99736-9800,Active,Owned,1360539,Z10073,Post Office,Part Time Post Office (PTPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,12/1/2000,800
Alaska,022270-G02,22270,DELTA JUNCTION,MAIN OFFICE,266 RICHARDSON HWY,FAIRBANKS N STAR,DELTA JUNCTION,AK,99737-9800,Active,Owned,1360635,Z10075,Post Office,Main Post Office,"USPS Building, Const. by USPS",Land Data on separate record,No,7/1/1986,"5,040"
Alaska,022340-G01,22340,DILLINGHAM,MAIN OFFICE,9998 D ST,DILLINGHAM,DILLINGHAM,AK,99576-9800,Active,Owned,1360863,Z10077,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1986,"8,867"
Alaska,022418-G01,22418,EAGLE,MAIN OFFICE BLDG,200 JEFFERSON ST,SE FAIRBANKS,EAGLE,AK,99738-9800,Active,Owned,1361586,Z10088,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Land Data on separate record,No,9/1/1988,"1,232"
Alaska,022421-G01,22421,EAGLE RIVER,MAIN OFFICE,11471 BUSINESS BLVD,ANCHORAGE,EAGLE RIVER,AK,99577-9998,Active,Owned,1361596,Z10089,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1983,"23,344"
Alaska,022535-G01,22535,EGEGIK,MAIN OFFICE,1 SCHOOL RD,LAKE PENINSULA,EGEGIK,AK,99579-9800,Active,Owned,1362146,Z10094,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Free Land,No,1/1/1972,964
Alaska,022740-G01,22740,ESTER,MAIN OFFICE,501 VILLAGE RD,FAIRBANKS N STAR,ESTER,AK,99725-9800,Active,Owned,1362753,Z10105,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,8/1/1988,"1,767"
Alaska,022769-G09,22770,FAIRBANKS,COLLEGE STATION,4025 GEIST RD,FAIRBANKS N STAR,FAIRBANKS,AK,99709-3598,Active,Owned,1439388,Z10064,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1986,"14,270"
Alaska,022769-G17,22769,FAIRBANKS,DENALI STATION,MAIN ST,DENALI,DENALI NATIONAL PARK,AK,99755-9998,Active,Owned,,,,,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,5/1/1988,"1,030"
Alaska,022769-G19,22771,FAIRBANKS,DOWNTOWN STATION,315 BARNETTE ST,FAIRBANKS N STAR,FAIRBANKS,AK,99701-4532,Active,Owned,1361212,Z10083,Post Office,Finance Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,1/1/1978,"28,735"
Alaska,022769-G05,22775,FAIRBANKS,MAIN OFFICE AND GARAGE,5400 MAIL TRAIL RD,FAIRBANKS N STAR,FAIRBANKS,AK,99709-9998,Active,Owned,1432845,1086,Administrative Office,Post Office Administrative Office (Staff),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1980,"89,849"
Alaska,022769-G05,22775,FAIRBANKS,MAIN OFFICE AND GARAGE,5400 MAIL TRAIL RD,FAIRBANKS N STAR,FAIRBANKS,AK,99709-9998,Active,Owned,1439417,Z10189,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1980,"89,849"
Alaska,022769-G05,22775,FAIRBANKS,MAIN OFFICE AND GARAGE,5400 MAIL TRAIL RD,FAIRBANKS N STAR,FAIRBANKS,AK,99709-9998,Active,Owned,1441403,Z10106,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1980,"89,849"
Alaska,022769-G05,22775,FAIRBANKS,MAIN OFFICE AND GARAGE,5400 MAIL TRAIL RD,FAIRBANKS N STAR,FAIRBANKS,AK,99709-9998,Active,Owned,1444608,9045,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1980,"89,849"
Alaska,022769-G16,22774,FAIRBANKS,NORTH POLE BRANCH,325 S SANTA CLAUS LN,FAIRBANKS NORTH STAR,NORTH POLE,AK,99705-9998,Active,Owned,1439429,Z10228,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1993,"9,093"
Alaska,023003-G01,23003,FT YUKON,MAIN OFFICE,9998 E 3RD AVE,YUKON-KOYUKUK,FORT YUKON,AK,99740-9800,Active,Owned,1363869,Z10115,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,10/1/1973,"2,820"
Alaska,023120-G01,23120,GAMBELL,MAIN OFFICE,9998 SAINT LAWRENCE IS,NOME,GAMBELL,AK,99742-9800,Active,Owned,1364386,Z10124,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Free Land,No,10/1/1972,964
Alaska,023159-G03,23159,GIRDWOOD,MAIN OFFICE,118 LINDBLAD AVE,ANCHORAGE,GIRDWOOD,AK,99587-9800,Active,Owned,1364822,Z10125,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,6/1/2005,"8,323"
Alaska,023198-G01,23198,GLENALLEN,MAIN OFFICE,9998 AURORA DR,VALDEZ-CORDOVA,GLENNALLEN,AK,99588-9800,Active,Owned,1364976,Z10126,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,3/1/1976,"5,260"
Alaska,023393-G01,23393,GUSTAVUS,MAIN OFFICE BLDG,123 POSTMARK DR,JUNEAU,GUSTAVUS,AK,99826-9800,Active,Owned,1365874,Z10131,Post Office,Main Post Office,"USPS Building, Const. by USPS",Land Data on separate record,No,12/1/1985,960
Alaska,023432-G01,23432,HAINES,MAIN OFFICE,55 HAINES HWY,HAINES,HAINES,AK,99827-9800,Active,Owned,1365954,Z10132,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,11/1/1985,"5,000"
Alaska,023588-G01,23588,HEALY,MAIN OFFICE BLDG,9998 COAL ST,DENALI,HEALY,AK,99743-9800,Active,Owned,1366610,Z10134,Post Office,Main Post Office,"USPS Building, Const. by USPS",Land Data on separate record,No,10/1/1987,"2,336"
Alaska,023666-G02,23666,HOLY CROSS,MAIN OFFICE,100 4TH ST,BRISTOL BAY,HOLY CROSS,AK,99602-9800,Active,Owned,1367273,Z10135,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Land Data on separate record,No,3/1/2002,"2,075"
Alaska,023705-G02,23705,HOMER,MAIN OFFICE,3658 HEATH ST,KENAI PENINSULA,HOMER,AK,99603-9998,Active,Owned,1367298,Z10136,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1985,"23,900"
Alaska,023822-G03,23822,HOPE,MAIN OFFICE,19059 LOGMAN LN,KENAI PENINSULA,HOPE,AK,99605-9800,Active,Owned,1367376,Z10139,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Land Data on separate record,Yes,11/1/2008,"1,242"
Alaska,023939-G01,23939,HYDABURG,MAIN OFFICE,1 POSTAL WAY,ANCHORAGE,HYDABURG,AK,99922-9800,Active,Owned,1367770,Z10144,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Free Land,No,7/1/1973,"1,043"
Alaska,023978-G02,23978,HYDER,MAIN OFFICE MODULAR,100 HYDER AVE,PRWALES OTRKETCH,HYDER,AK,99923-9800,Active,Owned,1367781,Z10145,Post Office,Part Time Post Office (PTPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,8/1/1997,550
Alaska,024134-G02,24134,ILIAMNA,MAIN OFFICE,9998 ILIAMNA AIRPORT RD,CENTRAL,ILIAMNA,AK,99606-9800,Active,Owned,1367845,Z10147,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,12/1/1984,"4,848"
Alaska,024173-G02,24177,JUNEAU,MENDENHALL STATION,9491 VINTAGE BLVD,JUNEAU,JUNEAU,AK,99801-7111,Active,Owned,1372690,Z10198,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1986,"29,212"
Alaska,024173-G02,24177,JUNEAU,MENDENHALL STATION,9491 VINTAGE BLVD,JUNEAU,JUNEAU,AK,99801-7111,Active,Owned,1432846,1087,Administrative Office,Post Office Administrative Office (Staff),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1986,"29,212"
Alaska,024173-G02,24177,JUNEAU,MENDENHALL STATION,9491 VINTAGE BLVD,JUNEAU,JUNEAU,AK,99801-7111,Active,Owned,1441404,Z10149,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1986,"29,212"
Alaska,024212-G01,24212,KAKE,MAIN OFFICE MOD UNIT,272 KEKU RD,WRANGELL-PETERSBURG,KAKE,AK,99830-9800,Active,Owned,1368640,Z10151,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,9/1/1972,"1,043"
Alaska,024265-G04,24265,KAKTOVIK,MAIN OFFICE,2041 BARTER AVE,NORTH SLOPE,KAKTOVIK,AK,99747-9800,Active,Owned,1368641,Z10152,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,,0
Alaska,024265-G01,24265,KAKTOVIK,MAIN OFFICE MOD UNIT,2041 BARTER AVE,NORTH SLOPE,KAKTOVIK,AK,99747-9800,Active,Owned,,,,,"USPS Building, Const. by USPS",Free Land,No,8/1/1972,964
Alaska,024329-G01,24329,KALTAG,MAIN OFFICE,100 6TH AVE,YUKON-KOYUKUK,KALTAG,AK,99748-9800,Active,Owned,1368654,Z10154,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Land Data on separate record,No,12/1/1991,"5,280"
Alaska,024476-G01,24476,KASIGLUK,MAIN OFFICE BLDG,19 NAYAGAAM AND MISVIGMUIT RDS,BETHEL,KASIGLUK,AK,99609-9800,Active,Owned,1368710,Z10157,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Land Data on separate record,No,12/1/1987,960
Alaska,024485-G01,24485,KASILOF,MAIN OFFICE,23758 KALIFORNSKY BEACH RD,KENAI PENINSULA,KASILOF,AK,99610-9700,Active,Owned,1368711,Z10158,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/1988,"3,200"
Alaska,024524-G01,24524,KENAI,MAIN OFFICE,140 BIDARKA ST,KENAI PENINSULA,KENAI,AK,99611-9998,Active,Owned,1368821,Z10159,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1985,"17,500"
Alaska,024563-G02,24563,KETCHIKAN,MAIN OFFICE,3609 TONGASS AVE,PRINCE OF WALES-OUTER KETCHIKAN,KETCHIKAN,AK,99901-9998,Active,Owned,1439410,Z10161,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1976,"16,950"
Alaska,024563-G02,24563,KETCHIKAN,MAIN OFFICE,3609 TONGASS AVE,PRINCE OF WALES-OUTER KETCHIKAN,KETCHIKAN,AK,99901-9998,Active,Owned,1441405,Z10160,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1976,"16,950"
Alaska,024602-G01,24602,KIANA,MAIN OFFICE,9998 TAYLOR AND KOZAK ST,NORTHWEST ARCTIC,KIANA,AK,99749-9800,Active,Owned,1368992,Z10162,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Land Data on separate record,No,2/1/1986,480
Alaska,024748-G01,24748,KIPNUK,MAIN OFFICE BLDG,9998 KIPNUK WAY,BETHEL,KIPNUK,AK,99614-9800,Active,Owned,1369151,Z10166,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Land Data on separate record,No,12/1/1987,"1,104"
Alaska,024758-G01,24758,KIVALINA,MAIN OFFICE MODULAR,1 POSTAL WAY,NORTHWEST ARCTIC,KIVALINA,AK,99750-9800,Active,Owned,1369199,Z10167,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Land Data on separate record,No,11/1/1983,429
Alaska,024914-G01,24914,KODIAK,MAIN OFFICE,419 LOWER MILL BAY RD,KODIAK ISLAND,KODIAK,AK,99615-9998,Active,Owned,1369257,Z10171,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1978,"11,498"
Alaska,025070-G01,25070,KOYUKUK,MAIN OFFICE,149 MAIN ST,YUKON-KOYUKUK,KOYUKUK,AK,99754-9800,Active,Owned,1369291,Z10179,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Land Data on separate record,No,11/1/1986,480
Alaska,025148-G01,25148,KWETHLUK,MAIN OFFICE,500 AIRPORT RD,BETHEL,KWETHLUK,AK,99621-9800,Active,Owned,1369326,Z10180,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Land Data on separate record,No,3/1/2002,"2,075"
Alaska,025187-G02,25187,KWIGILLINGOK,MAIN OFFICE BLDG,100 MAIN ST,BETHEL,KWIGILLINGOK,AK,99622-9800,Active,Owned,1369327,Z10181,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Land Data on separate record,Yes,3/9/2009,"1,263"
Alaska,025304-G01,25304,LARSEN BAY,MAIN OFFICE,500 3RD ST,KODIAK ISLAND,LARSEN BAY,AK,99624-9800,Active,Owned,1369893,Z10184,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Land Data on separate record,No,12/1/2004,"1,272"
Alaska,025382-G01,25382,LEVELOCK,MAIN OFFICE,100 MAIN ST,LAKE PENINSULA,LEVELOCK,AK,99625-9800,Active,Owned,1370304,Z10185,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,11/1/1990,428
Alaska,025452-G01,25452,LOWER KALSKAG,MAIN OFFICE MODULAR,100 E ST,ANCHORAGE,LOWER KALSKAG,AK,99626-9800,Active,Owned,1371072,Z10187,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Land Data on separate record,No,11/1/2000,800
Alaska,025508-G01,25508,MANOKOTAK,MAIN OFFICE MODULAR,300 C ST,DILLINGHAM,MANOKOTAK,AK,99628-9800,Active,Owned,1371682,Z10191,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Land Data on separate record,No,12/1/1986,480
Alaska,022964-G01,22964,MARSHALL,MAIN OFFICE MODULAR,200 YUKON AVE,WADE HAMPTON,MARSHALL,AK,99585-9800,Active,Owned,1371965,Z10116,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Land Data on separate record,No,11/1/2000,800
Alaska,025460-G01,25460,MCGRATH,MAIN OFFICE MODULAR,123 TAKOTNA AVE,YUKON-KOYUKUK,MC GRATH,AK,99627-9800,Active,Owned,1372339,Z10193,Post Office,Main Post Office,"USPS Building, Const. by USPS",Land Data on separate record,No,11/1/1983,"3,772"
Alaska,025616-G01,25616,MEKORYUK,MAIN OFFICE/MOD UNIT,1 MAIN ST,BETHEL,MEKORYUK,AK,99630-9800,Active,Owned,1372622,Z10197,Post Office,Part Time Post Office (PTPO),"USPS Building, Const. by USPS",Land Data on separate record,No,9/1/1973,"1,043"
Alaska,025694-G01,25694,METLAKATLA,MAIN OFFICE MODULAR,352 8TH AVE,PRWALES OTRKETCH,METLAKATLA,AK,99926-9800,Active,Owned,1372851,Z10200,Post Office,Main Post Office,"USPS Building, Const. by USPS",Land Data on separate record,No,7/1/1990,"4,357"
