Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
South Jersey,330795-G01,330795,BLACKWOOD,MAIN OFFICE,200 DAVISTOWN RD,CAMDEN,BLACKWOOD,NJ,08012-3311,Active,Owned,1355090,V10131,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1976,"12,900"
Northern New Jersey,330855-G01,330855,BLOOMFIELD,MAIN OFFICE,13 MUNICIPAL PLZ,ESSEX,BLOOMFIELD,NJ,07003-9998,Active,Owned,1355182,V10137,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,7/1/1934,"31,873"
Northern New Jersey,330900-G02,330900,BOONTON,MAIN OFFICE,501 MAIN ST,MORRIS,BOONTON,NJ,07005-9998,Active,Owned,1355435,V10141,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1977,"6,814"
South Jersey,330915-G01,330915,BORDENTOWN,MAIN OFFICE,14 WALNUT ST,BURLINGTON,BORDENTOWN,NJ,08505-9998,Active,Owned,1355450,V10143,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,5/1/1939,"7,200"
Northern New Jersey,330930-G01,330930,BOUND BROOK,MAIN OFFICE,24 MOUNTAIN AVE,SOMERSET,BOUND BROOK,NJ,08805-9998,Active,Owned,1355499,V10145,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,11/1/1935,"8,700"
South Jersey,331025-G01,331025,BRICK,MAIN OFFICE,160 CHAMBERS BRIDGE RD,OCEAN,BRICK,NJ,08723-9998,Active,Owned,1355796,V10167,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1978,"17,460"
South Jersey,331035-G01,331035,BRIDGEPORT,MAIN OFFICE,134 MAIN ST,GLOUCESTER,BRIDGEPORT,NJ,08014-1100,Active,Owned,1355813,V10172,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/1987,"1,565"
South Jersey,331050-G03,331050,BRIDGETON,MAIN OFFICE,102 W BROAD ST,CUMBERLAND,BRIDGETON,NJ,08302-9998,Active,Owned,1355821,V10174,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,8/1/1965,"13,885"
Northern New Jersey,331040-G01,331040,BRIDGEWATER,MAIN OFFICE,495 N BRIDGE ST,SOMERSET,BRIDGEWATER,NJ,08807-9998,Active,Owned,1355827,V19878,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1975,"19,700"
South Jersey,331080-G01,331080,BRIGANTINE,MAIN OFFICE,4326 HARBOR BEACH BLVD,ATLANTIC,BRIGANTINE,NJ,08203-9998,Active,Owned,1355844,V10178,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,5/1/1980,"5,003"
Northern New Jersey,331095-G01,331095,BROADWAY,MAIN OFFICE,12 ASBURY RD,WARREN,BROADWAY,NJ,08808-9800,Active,Owned,1433549,V10180,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/1987,"1,152"
South Jersey,331125-G01,331125,BROWNS MILLS,MAIN OFFICE,27 DEARBORN AVE,BURLINGTON,BROWNS MILLS,NJ,08015-9998,Active,Owned,1356080,V10186,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1980,"5,482"
Northern New Jersey,331140-G02,331140,BUDD LAKE,MAIN OFFICE,1 MOUNT OLIVE RD STE 102,MORRIS,BUDD LAKE,NJ,07828-9998,Active,Owned,1356246,V10189,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,5/1/1995,"7,029"
South Jersey,331170-G01,331170,BURLINGTON,MAIN OFFICE,427 HIGH ST,BURLINGTON,BURLINGTON,NJ,08016-9998,Active,Owned,1356396,V10196,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1966,"12,034"
Northern New Jersey,331230-G01,331230,CALDWELL,MAIN OFFICE,10 PARK AVE,ESSEX,CALDWELL,NJ,07006-9991,Active,Owned,1356602,V10203,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,10/1/1934,"7,000"
Northern New Jersey,331230-G02,331230,CALDWELL,WEST CALDWELL BR.,155 CLINTON RD,ESSEX,CALDWELL,NJ,07006-9998,Active,Owned,1433681,V11705,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1975,"27,000"
South Jersey,331260-G06,331260,CAMDEN,CAMDEN CARRIER ANNEX,2700 MOUNT EPHRAIM AVE,CAMDEN,CAMDEN,NJ,08104-9998,Active,Owned,1356727,880,Post Office,Carrier Annex (ANX),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,12/1/2000,"48,326"
South Jersey,331260-G02,331002,CAMDEN,COLLINGSWOOD BRANCH,970 HADDON AVE,CAMDEN,COLLINGSWOOD,NJ,08108-2040,Active,Owned,1433557,V10287,Post Office,Finance Branch,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,11/1/1960,"3,987"
South Jersey,331260-G07,330125,CAMDEN,MERCHANTVILLE BRANCH,22 W MAPLE AVE,CAMDEN,MERCHANTVILLE,NJ,08109-5100,Active,Owned,1433612,V10883,Post Office,Finance Branch,Lease Purchase,"USPS Land, Prev. Leased",No,4/1/1997,"3,500"
South Jersey,331305-G01,331305,CAPE MAY,MAIN OFFICE,700 WASHINGTON ST,CAPE MAY,CAPE MAY,NJ,08204-9914,Active,Owned,1356931,V10208,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,10/1/1938,"16,480"
South Jersey,331320-G01,331320,CAPE MAY COURT HOUSE,MAIN OFFICE,615 S ROUTE 9,CAPE MAY,CAPE MAY COURT HOUSE,NJ,08210-9998,Active,Owned,1356930,V10211,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/9/2008,"8,283"
Northern New Jersey,331380-G01,331380,CARTERET,MAIN OFFICE,212 PERSHING AVE,MIDDLESEX,CARTERET,NJ,07008-9998,Active,Owned,1357146,V10219,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,5/1/1960,"7,649"
Northern New Jersey,331425-G01,331425,CEDAR GROVE,MAIN OFFICE,519 POMPTON AVE,ESSEX,CEDAR GROVE,NJ,07009-9998,Active,Owned,1357368,V10229,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,12/1/1961,"5,636"
South Jersey,331470-G01,331470,CEDARVILLE,MAIN OFFICE,343 MAIN ST,CUMBERLAND,CEDARVILLE,NJ,08311-9998,Active,Owned,1357405,V10232,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,2/1/1970,"1,500"
South Jersey,331540-G01,331540,CHERRY HILL,MAIN OFFICE,1175 MARLKRESS RD,CAMDEN,CHERRY HILL,NJ,08034-9998,Active,Owned,1357811,V10247,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1975,"29,860"
South Jersey,331590-G01,331590,CLARKSBURG,MAIN OFFICE,424 STAGECOACH RD,MONMOUTH,CLARKSBURG,NJ,08510-1545,Active,Owned,1358191,V10260,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,6/1/1984,"2,326"
South Jersey,331605-G01,331605,CLAYTON,MAIN OFFICE,732 N DELSEA DR,GLOUCESTER,CLAYTON,NJ,08312-9998,Active,Owned,1358260,V10261,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,11/1/1967,"3,796"
Northern New Jersey,331635-G02,331635,CLIFFSIDE PARK,MAIN OFFICE,289 GORGE RD,BERGEN,CLIFFSIDE PARK,NJ,07010-9998,Active,Owned,1358359,V10266,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,4/1/1997,"10,813"
Northern New Jersey,331680-G02,331680,CLIFTON,CARRIER ANNEX,811 PAULISON AVE,PASSAIC,CLIFTON,NJ,07011-9998,Active,Owned,1358371,V10273,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1975,"49,500"
Northern New Jersey,331710-G01,331710,CLOSTER,MAIN OFFICE,185 HOMANS AVE,BERGEN,CLOSTER,NJ,07624-9998,Active,Owned,1358443,V10279,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1975,"5,973"
South Jersey,331890-G01,331890,CRANBURY,MAIN OFFICE,65 N MAIN ST,MIDDLESEX,CRANBURY,NJ,08512-9998,Active,Owned,1359730,V10301,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,8/1/1971,"5,394"
Northern New Jersey,331905-G01,331905,CRANFORD,MAIN OFFICE,3 MILN ST,UNION,CRANFORD,NJ,07016-9998,Active,Owned,1359744,V10302,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,4/1/1936,"36,508"
South Jersey,331995-G01,331995,DEAL,MAIN OFFICE,92 NORWOOD AVE,MONMOUTH,DEAL,NJ,07723-9998,Active,Owned,1360451,V10315,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,8/1/1962,"2,680"
South Jersey,332025-G01,332025,DEEPWATER,MAIN OFFICE,582 N BROADWAY,SALEM,DEEPWATER,NJ,08023-9998,Active,Owned,1360505,V10318,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,10/1/1961,"1,608"
South Jersey,332130-G01,332130,DENNISVILLE,MAIN OFFICE,24 HALL AVE,CAPE MAY,DENNISVILLE,NJ,08214-1101,Active,Owned,1360684,V10332,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,11/1/1989,"1,681"
South Jersey,332130-G01,332130,DENNISVILLE,MAIN OFFICE,24 HALL AVE,CAPE MAY,DENNISVILLE,NJ,08214-1101,Active,Owned,1365199,V10551,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,11/1/1989,"1,681"
South Jersey,332160-G01,332160,DIVIDING CREEK,MAIN OFFICE,918 UNION ST,CUMBERLAND,DIVIDING CREEK,NJ,08315-9901,Active,Owned,1360941,V10338,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,11/1/2009,480
Northern New Jersey,332205-G01,332205,DOVER,MAIN OFFICE,22 N SUSSEX ST,MORRIS,DOVER,NJ,07801-9998,Active,Owned,1361096,V10347,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,7/1/1934,"11,712"
Northern New Jersey,332255-G01,332255,EAST BRUNSWICK,MAIN OFFICE,614 CRANBURY RD,MIDDLESEX,EAST BRUNSWICK,NJ,08816-9998,Active,Owned,1361672,V10374,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1992,"26,355"
Northern New Jersey,332260-G01,332260,EAST HANOVER,MAIN OFFICE,315 RIDGEDALE AVE,MORRIS,EAST HANOVER,NJ,07936-9998,Active,Owned,1361738,V10379,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1975,"9,236"
Northern New Jersey,332280-G01,332280,EAST ORANGE,MAIN OFFICE,26 CITY HALL PLZ,ESSEX,EAST ORANGE,NJ,07017-9998,Active,Owned,1361800,V10385,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,7/1/1929,"37,000"
South Jersey,332310-G01,332310,EATONTOWN,MAIN OFFICE,409 SOUTH ST,MONMOUTH,EATONTOWN,NJ,07724-9998,Active,Owned,1361981,V10394,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1987,"9,235"
Northern New Jersey,332347-G02,332347,EDISON,NIXON STATION,2079 WOODBRIDGE AVE,MIDDLESEX,EDISON,NJ,08817-9997,Active,Owned,1375140,V11038,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,,"6,065"
South Jersey,336720-G03,336720,EGG HARBOR TOWNSHIP,DELIVERY DIST CENTER,5 COLUMBUS AVE,ATLANTIC,EGG HARBOR TOWNSHIP,NJ,08234-3870,Active,Owned,1377829,889,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1992,"50,909"
Northern New Jersey,332370-G01,332370,ELIZABETH,MAIN OFFICE,310 N BROAD ST,UNION,ELIZABETH,NJ,07208-9998,Active,Owned,1362281,V10411,Post Office,Main Post Office,Unknown,Unknown,Yes,6/1/1911,"69,800"
Northern New Jersey,332371-G01,332371,ELIZABETH,ROSELLE BRANCH,104 CHESTNUT ST,UNION,ROSELLE,NJ,07203-9998,Active,Owned,1433643,V11319,Post Office,Branch,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,2/1/1966,"4,464"
South Jersey,332385-G01,332385,ELMER,MAIN OFFICE,625 N MAIN ST,SALEM,ELMER,NJ,08318-9998,Active,Owned,1362441,V10417,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1990,"13,083"
Northern New Jersey,332390-G01,332390,ELMWOOD PARK,MAIN OFFICE,335 BOULEVARD,BERGEN,ELMWOOD PARK,NJ,07407-9998,Active,Owned,1362474,V10420,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1977,"6,267"
Northern New Jersey,332430-G01,332430,ENGLEWOOD,MAIN OFFICE,77 ENGLE ST,BERGEN,ENGLEWOOD,NJ,07631-9998,Active,Owned,1362623,V10424,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,7/1/1936,"10,237"
South Jersey,332445-G01,332445,ENGLISHTOWN,MAIN OFFICE,9 TAYLORS MILLS RD,MONMOUTH,ENGLISHTOWN,NJ,07726-9998,Active,Owned,1362631,V10429,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1990,"18,700"
Northern New Jersey,332535-G01,332535,FAIRVIEW,MAIN OFFICE,6 ANDERSON AVE,BERGEN,FAIRVIEW,NJ,07022-9998,Active,Owned,1363050,V10459,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1978,"2,464"
Northern New Jersey,332685-G02,332685,FLEMINGTON,CARRIER ANNEX,8 KINGS CT,HUNTERDON,FLEMINGTON,NJ,08822-6004,Active,Owned,1363512,V10485,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,,"9,977"
South Jersey,332715-G01,332715,FORKED RIVER,MAIN OFFICE,610 LACEY RD,OCEAN,FORKED RIVER,NJ,08731-9998,Active,Owned,1363718,V10491,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1976,"6,680"
Northern New Jersey,332745-G01,332745,FORT LEE,MAIN OFFICE,229 MAIN ST,BERGEN,FORT LEE,NJ,07024-9998,Active,Owned,1363800,V10494,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1938,"6,346"
Northern New Jersey,332770-G01,332770,FRANKLIN LAKES,MAIN OFFICE,785 FRANKLIN AVE,BERGEN,FRANKLIN LAKES,NJ,07417-9998,Active,Owned,1363998,V10504,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/2000,"8,461"
South Jersey,332790-G01,332790,FRANKLINVILLE,MAIN OFFICE,2387 DELSEA DR,GLOUCESTER,FRANKLINVILLE,NJ,08322-9998,Active,Owned,1364036,V10508,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,6/1/1959,"2,389"
South Jersey,332805-G02,332805,FREEHOLD,MAIN OFFICE,200 VILLAGE CENTER DR,MONMOUTH,FREEHOLD,NJ,07728-9998,Active,Owned,1364106,V10511,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1990,"26,825"
Northern New Jersey,332835-G01,332835,GARFIELD,MAIN OFFICE,254 PALISADE AVE,BERGEN,GARFIELD,NJ,07026-9998,Active,Owned,1364458,V10518,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,2/1/1936,"12,321"
Northern New Jersey,332850-G01,332850,GARWOOD,MAIN OFFICE,202 CENTER ST,UNION,GARWOOD,NJ,07027-9998,Active,Owned,1364507,V10519,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,12/1/1961,"4,262"
South Jersey,332865-G01,332865,GIBBSBORO,MAIN OFFICE,65 KIRKWOOD RD,CAMDEN,GIBBSBORO,NJ,08026-1167,Active,Owned,1364725,V10526,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,4/1/1961,"2,012"
South Jersey,332925-G01,332925,GLASSBORO,MAIN OFFICE,124 HIGH ST E,GLOUCESTER,GLASSBORO,NJ,08028-1100,Active,Owned,1364858,V10533,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,3/1/1961,"4,359"
Northern New Jersey,332970-G01,332970,GLEN RIDGE,MAIN OFFICE,225 RIDGEWOOD AVE,ESSEX,GLEN RIDGE,NJ,07028-9998,Active,Owned,1364909,V10537,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1937,"8,068"
South Jersey,332950-G01,332950,GLENDORA,MAIN OFFICE,38 6TH AVE,CAMDEN,GLENDORA,NJ,08029-1100,Active,Owned,1364956,V10541,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,5/1/1962,"2,916"
South Jersey,333000-G01,333000,GLOUCESTER CITY,MAIN OFFICE,113 S BROADWAY,CAMDEN,GLOUCESTER CITY,NJ,08030-1100,Active,Owned,1365032,V10546,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1935,"7,339"
Northern New Jersey,333225-G01,333225,HACKENSACK,MAIN OFFICE,226 STATE ST,BERGEN,HACKENSACK,NJ,07601-9991,Active,Owned,1433579,V10586,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,1/1/1917,"12,118"
Northern New Jersey,333230-G01,333225,HACKENSACK SO HACKENSACK ,ANNEX / VMF,560 HUYLER ST,BERGEN,SOUTH HACKENSACK,NJ,07606-9603,Active,Owned,1433652,V11441,Post Office,Branch,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,2/1/1967,"81,915"
Northern New Jersey,333230-G01,333225,HACKENSACK SO HACKENSACK ,ANNEX / VMF,560 HUYLER ST,BERGEN,SOUTH HACKENSACK,NJ,07606-9603,Active,Owned,1434015,V19887,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,2/1/1967,"81,915"
Northern New Jersey,333240-G01,333240,HACKETTSTOWN,MAIN OFFICE,120 GRAND AVE,WARREN,HACKETTSTOWN,NJ,07840-9998,Active,Owned,1365912,V10587,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1934,"7,100"
South Jersey,333270-G01,333270,HADDON HEIGHTS,MAIN OFFICE,701 STATION AVE,CAMDEN,HADDON HEIGHTS,NJ,08035-1100,Active,Owned,1365919,V10589,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1938,"7,268"
South Jersey,333255-G01,333255,HADDONFIELD,MAIN OFFICE,25 S HADDON AVE,CAMDEN,HADDONFIELD,NJ,08033-1100,Active,Owned,1365920,V10592,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1935,"10,838"
South Jersey,333345-G01,333345,HAMMONTON,MAIN OFFICE,114 S 3RD ST,ATLANTIC,HAMMONTON,NJ,08037-1170,Active,Owned,1366080,V10602,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,10/1/1939,"15,418"
Northern New Jersey,333450-G01,333450,HARRISON,MAIN OFFICE,427 HARRISON AVE,HUDSON,HARRISON,NJ,07029-9998,Active,Owned,1366325,V10609,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,7/1/1939,"12,695"
South Jersey,333555-G01,333555,HEISLERVILLE,MAIN OFFICE MODULAR,222 MAIN ST,CUMBERLAND,HEISLERVILLE,NJ,08324-9900,Active,Owned,1366656,V10624,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,2/1/2000,965
Northern New Jersey,333615-G01,333615,HIGH BRIDGE,MAIN OFFICE,10 MCDONALD ST,HUNTERDON,HIGH BRIDGE,NJ,08829-9998,Active,Owned,1366900,V10631,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,11/1/1962,"2,335"
South Jersey,333645-G02,333645,HIGHTSTOWN,MAIN OFFICE,150 MERCER ST,MERCER,HIGHTSTOWN,NJ,08520-9998,Active,Owned,1366960,V10643,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1975,"14,560"
Northern New Jersey,333650-G01,333650,HILLSBOROUGH,MAIN OFFICE,437 AMWELL RD,SOMERSET,HILLSBOROUGH,NJ,08844-9998,Active,Owned,1367026,1284,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Prev. Leased",Yes,6/1/1997,"22,652"
Northern New Jersey,333675-G01,333675,HOBOKEN,MAIN OFFICE,89 RIVER ST,HUDSON,HOBOKEN,NJ,07030-5652,Active,Owned,1367126,V10652,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,1/1/1893,"32,891"
Northern New Jersey,333675-G01,333675,HOBOKEN,MAIN OFFICE,89 RIVER ST,HUDSON,HOBOKEN,NJ,07030-5652,Active,Owned,1448977,11506,Administrative Office,Office of the Inspector General Office (OIG),"USPS Building, Transferred","USPS Land, Transferred",Yes,1/1/1893,"32,891"
