Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Seattle,540728-G01,540728,BLAINE,MAIN OFFICE,701 HARRISON AVE,WHATCOM,BLAINE,WA,98230-9998,Active,Owned,1355100,Z16508,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1993,"17,044"
Seattle,540784-G01,540786,BOTHELL,MILL CREEK STATION,15833 MILL CREEK BLVD,KING,MILL CREEK,WA,98012-9998,Active,Owned,1373114,Z17822,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,8/1/1994,"15,649"
Seattle,540840-G01,540843,BREMERTON,MAIN OFFICE,602 PACIFIC AVE,KITSAP,BREMERTON,WA,98337-9998,Active,Owned,1355756,Z16527,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1937,"8,250"
Seattle,540840-G03,540841,BREMERTON,SHERIDAN PARK STATION,1281 SYLVAN WAY,KITSAP,BREMERTON,WA,98310-9997,Active,Owned,1381492,Z17444,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1986,"9,590"
Seattle,540840-G04,540842,BREMERTON,WEST HILLS STATION,200 NATIONAL AVE S,KITSAP,BREMERTON,WA,98312-9998,Active,Owned,1440200,Z17852,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,4/1/1995,"20,462"
Seattle,541050-G03,541051,BURLINGTON,CARRIER ANNEX,151 N BURLINGTON BLVD,SKAGIT,BURLINGTON,WA,98233-9997,Active,Owned,1356382,Z18849,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS",Land Data on separate record,Yes,6/1/1998,"6,900"
Portland,541092-G01,541092,CAMAS,MAIN OFFICE,440 NE 5TH AVE,CLARK,CAMAS,WA,98607-2031,Active,Owned,1356694,Z16555,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,9/1/1980,"8,251"
Seattle,541302-G01,541304,CENTRALIA,MAIN OFFICE,214 CENTRALIA COLLEGE BLVD,LEWIS,CENTRALIA,WA,98531-9998,Active,Owned,1357543,Z16587,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1937,"9,096"
Seattle,541330-G01,541330,CHEHALIS,MAIN OFFICE,225 NW CASCADE AVE,LEWIS,CHEHALIS,WA,98532-9998,Active,Owned,1357765,Z16590,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1934,"19,840"
Seattle,541470-G01,541470,CLARKSTON,MAIN OFFICE,949 6TH ST,ADAMS,CLARKSTON,WA,99403-2003,Active,Owned,1358202,Z16609,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1941,"6,455"
Seattle,541596-G01,541596,COLFAX,MAIN OFFICE,211 S MAIN ST,WHITMAN,COLFAX,WA,99111-9998,Active,Owned,1358642,Z16625,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,7/1/1933,"7,881"
Seattle,541624-G01,541624,COLTON,MAIN OFFICE,509 STEPTOE ST,WHITMAN,COLTON,WA,99113-9998,Active,Owned,1440090,Z16628,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased","USPS Land, Prev. Leased",No,11/1/1998,915
Seattle,541638-G01,541638,COLVILLE,MAIN OFFICE,204 S OAK ST,STEVENS,COLVILLE,WA,99114-9998,Active,Owned,1358824,Z16634,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1938,"5,390"
Seattle,541736-G01,541736,COPALIS CROSSING,MAIN OFFICE MODULAR,1663 OCEAN BEACH RD,GRAYS HARBOR,COPALIS CROSSING,WA,98536-9800,Active,Owned,1359194,Z16642,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,8/1/1992,633
Seattle,542086-G02,542086,DAYTON,MAIN OFFICE,202 S 2ND ST,COLUMBIA,DAYTON,WA,99328-9998,Active,Owned,1360394,Z16679,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1966,"12,015"
Seattle,542506-G01,542507,EDMONDS,PERRINVILLE CARRIER STA,7601 OLYMPIC VIEW DR,SNOHOMISH,EDMONDS,WA,98026-9998,Active,Owned,1377243,Z17282,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1992,"9,590"
Seattle,542688-G02,542689,ENUMCLAW ,CARRIER ANNEX,1005 WASHINGTON AVE,KING,ENUMCLAW,WA,98022-9997,Active,Owned,1362662,496,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/2000,"8,500"
Seattle,542772-G07,542772,EVERETT,MAIN OFFICE,3102 HOYT AVE,SNOHOMISH,EVERETT,WA,98201-9998,Active,Owned,1362862,Z16763,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,7/1/1964,"44,888"
Seattle,542774-G03,542774,EVERETT,P&DF/NORTH DDC,8120 HARDESON RD,SNOHOMISH,EVERETT,WA,98203-6289,Active,Owned,1441455,Z16762,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,11/1/1987,"164,425"
Seattle,542774-G03,542774,EVERETT,P&DF/NORTH DDC,8120 HARDESON RD,SNOHOMISH,EVERETT,WA,98203-6289,Active,Owned,1458926,15684,Other Customer Service,Business Service Network (BSN),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,11/1/1987,"164,425"
Seattle,542774-G03,542774,EVERETT,P&DF/NORTH DDC,8120 HARDESON RD,SNOHOMISH,EVERETT,WA,98203-6289,Active,Owned,1472113,17387,Post Office,Service Hub Facility (SHF),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,11/1/1987,"164,425"
Seattle,542774-G03,542774,EVERETT,P&DF/NORTH DDC,8120 HARDESON RD,SNOHOMISH,EVERETT,WA,98203-6289,Active,Owned,1473592,17612,Post Office,Station,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,11/1/1987,"164,425"
Seattle,542884-G01,542884,FERNDALE,MAIN OFFICE,5703 4TH AVE,WHATCOM,FERNDALE,WA,98248-9927,Active,Owned,1363331,Z16790,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1980,"5,790"
Seattle,543010-G02,543010,FREELAND,MAIN OFFICE,1619 MAIN ST,ISLAND,FREELAND,WA,98249-9911,Active,Owned,1364108,Z16818,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,11/1/1976,"2,688"
Seattle,543038-G01,543038,FRIDAY HARBOR,MAIN OFFICE,220 BLAIR AVE,SAN JUAN,FRIDAY HARBOR,WA,98250-9800,Active,Owned,1364171,Z16820,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,7/1/1983,"5,342"
Seattle,543276-G01,543276,GRAHAM,MAIN OFFICE,10102 224TH ST E,PIERCE,GRAHAM,WA,98338-9997,Active,Owned,1365267,Z16857,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1987,"9,384"
Portland,543402-G02,547406,GRAYS RIVER/ROSBURG,MAIN OFFICE MODULAR,4182 STATE ROUTE 4 W,WAHKIAKUM,ROSBURG,WA,98643-9606,Active,Owned,1440136,Z17390,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,8/1/1996,915
Seattle,543696-G01,543696,HOQUIAM,MAIN OFFICE,620 8TH ST,GRAYS HARBOR,HOQUIAM,WA,98550-9998,Active,Owned,1367405,Z16919,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1933,"14,802"
Seattle,543878-G01,543878,ISSAQUAH,MAIN OFFICE,400 NW GILMAN BLVD,KING,ISSAQUAH,WA,98027-9998,Active,Owned,1368122,Z16943,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,2/1/1997,"23,330"
Portland,544004-G01,544004,KELSO,MAIN OFFICE,304 ACADEMY ST,COWLITZ,KELSO,WA,98626-4101,Active,Owned,1368806,Z16960,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1936,"11,400"
Seattle,544032-G01,544032,KENNEWICK,MAIN OFFICE,525 S AUBURN ST,BENTON,KENNEWICK,WA,99336-9998,Active,Owned,1368869,Z16967,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,3/1/1967,"3,384"
Seattle,544060-G04,544061,KENT,COVINGTON BRANCH,17300 SE 270TH PL,KING,COVINGTON,WA,98042-9998,Active,Owned,1432962,1592,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Land Banking",No,12/1/2000,"19,711"
Seattle,544060-G02,544065,KENT,MAIN OFFICE,10612 SE 240TH ST,KING,KENT,WA,98031-9998,Active,Owned,1368895,Z16970,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,5/1/1975,"16,521"
Seattle,544144-G01,544144,KIRKLAND,MAIN OFFICE,721 4TH AVE,KING,KIRKLAND,WA,98033-9998,Active,Owned,1368576,Z16983,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1984,"21,295"
Seattle,544256-G01,544256,LA CONNER,MAIN OFFICE,125 1ST ST,SKAGIT,LA CONNER,WA,98257-9800,Active,Owned,1369344,Z16993,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,1/1/1962,"2,067"
Seattle,544326-G02,544327,LAKE STEVENS,CARRIER ANNEX,12101 36TH ST NE,SNOHOMISH,LAKE STEVENS,WA,98258-9997,Active,Owned,1449634,11929,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,8/15/2009,"6,937"
Seattle,544494-G01,544494,LEBAM,MAIN OFFICE MODULAR,142 LEBAM RD,PACIFIC,LEBAM,WA,98554-9800,Active,Owned,1370052,Z17027,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Transferred",Land Data on separate record,No,5/1/2000,550
Portland,544676-G01,544676,LONGVIEW,MAIN OFFICE,1603 LARCH ST,COWLITZ,LONGVIEW,WA,98632-2900,Active,Owned,1370896,Z17049,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,3/1/1934,"21,803"
Seattle,544816-G01,544816,LYNDEN,MAIN OFFICE,600 FRONT ST,WHATCOM,LYNDEN,WA,98264-9998,Active,Owned,1371237,Z17060,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1940,"7,650"
Seattle,545180-G01,545180,MARYSVILLE,MAIN OFFICE,1010 STATE AVE,SNOHOMISH,MARYSVILLE,WA,98270-9998,Active,Owned,1372066,Z17105,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,12/1/1971,"8,908"
Seattle,545600-G01,545600,MONTESANO,MAIN OFFICE,211 W PIONEER AVE,GRAYS HARBOR,MONTESANO,WA,98563-9998,Active,Owned,1373601,Z17153,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,12/1/1935,"5,400"
Seattle,545628-G02,545628,MORTON,MAIN OFFICE,170 2ND ST,LEWIS,MORTON,WA,98356-9800,Active,Owned,1373880,Z17156,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,11/1/1975,"4,440"
Seattle,545642-G02,545642,MOSES LAKE,MAIN OFFICE,223 W 3RD AVE,GRANT,MOSES LAKE,WA,98837-9998,Active,Owned,1373904,Z17157,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,5/1/1965,"11,692"
Seattle,545698-G03,545698,MOUNT VERNON,MAIN OFFICE,1207 CLEVELAND AVE,SKAGIT,MOUNT VERNON,WA,98273-9998,Active,Owned,1374092,Z17160,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,10/1/1964,"13,249"
Seattle,545866-G01,545866,NEWPORT,MAIN OFFICE,100 N WASHINGTON AVE,PEND OREILLE,NEWPORT,WA,99156-9998,Active,Owned,1375025,Z17187,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,10/1/1966,"11,400"
Seattle,545950-G01,545950,NORTH BEND,MAIN OFFICE,451 E NORTH BEND WAY,KING,NORTH BEND,WA,98045-9990,Active,Owned,1375254,Z17200,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1994,"13,631"
Seattle,546020-G02,546020,OAK HARBOR,MAIN OFFICE,1155 SE CITY BEACH ST,ISLAND,OAK HARBOR,WA,98277-9998,Active,Owned,1375713,Z17213,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1982,"13,190"
Seattle,546104-G01,546104,OKANOGAN,MAIN OFFICE,212 2ND AVE N,OKANOGAN,OKANOGAN,WA,98840-9652,Active,Owned,1375961,Z17227,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1940,"14,800"
Seattle,546148-G03,546148,OLYMPIA,Hub Station,717 76TH AVE SW,THURSTON,TUMWATER,WA,98501-9991,Active,Owned,1441456,Z17233,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS",Land Data on separate record,Yes,7/1/1997,"55,223"
Seattle,546148-G03,546148,OLYMPIA,Hub Station,717 76TH AVE SW,THURSTON,TUMWATER,WA,98501-9991,Active,Owned,1472114,17388,Post Office,Service Hub Facility (SHF),"USPS Building, Const. by USPS",Land Data on separate record,Yes,7/1/1997,"55,223"
Seattle,546148-G03,546148,OLYMPIA,Hub Station,717 76TH AVE SW,THURSTON,TUMWATER,WA,98501-9991,Active,Owned,1513754,18664,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS",Land Data on separate record,Yes,7/1/1997,"55,223"
Seattle,546148-G02,546151,OLYMPIA,MAIN OFFICE,900 JEFFERSON ST SE,THURSTON,OLYMPIA,WA,98501-9998,Active,Owned,1376108,Z17234,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,10/1/1964,"26,983"
Seattle,546148-G02,546151,OLYMPIA,MAIN OFFICE,900 JEFFERSON ST SE,THURSTON,OLYMPIA,WA,98501-9998,Active,Owned,1458927,15685,Other Customer Service,Business Service Network (BSN),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,10/1/1964,"26,983"
Seattle,546160-G01,546160,OMAK,MAIN OFFICE,104 S MAIN ST,OKANOGAN,OMAK,WA,98841-9800,Active,Owned,1376119,Z17238,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1942,"7,170"
Seattle,546286-G01,546286,ORTING,MAIN OFFICE,117 VAN SCOYOC AVE SW,PIERCE,ORTING,WA,98360-9800,Active,Owned,1376333,Z17247,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/1976,"4,800"
Seattle,546526-G02,546526,PASCO,P&DF,3500 W COURT ST,FRANKLIN,PASCO,WA,99301-3800,Active,Owned,1440131,Z17273,Post Office,Administrative Post Office (APO),Unknown,Unknown,Yes,11/1/1988,"100,252"
Seattle,546526-G02,546526,PASCO,P&DF,3500 W COURT ST,FRANKLIN,PASCO,WA,99301-3800,Active,Owned,1440360,Z18822,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),Unknown,Unknown,Yes,11/1/1988,"100,252"
Seattle,546526-G02,546526,PASCO,P&DF,3500 W COURT ST,FRANKLIN,PASCO,WA,99301-3800,Active,Owned,1473627,17648,Post Office,Service Hub Facility (SHF),Unknown,Unknown,Yes,11/1/1988,"100,252"
Seattle,546692-G03,546692,PORT ANGELES,MAIN OFFICE,424 E 1ST ST,CLALLAM,PORT ANGELES,WA,98362-9998,Active,Owned,1378051,Z17298,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1978,"16,000"
Seattle,546762-G01,546762,PORT ORCHARD,MAIN OFFICE,1125 BETHEL AVE,KITSAP,PORT ORCHARD,WA,98366-9998,Active,Owned,1378101,Z17304,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1984,"19,087"
Seattle,546776-G01,546776,PORT TOWNSEND,MAIN OFFICE,1322 WASHINGTON ST,JEFFERSON,PORT TOWNSEND,WA,98368-9998,Active,Owned,1378120,Z17306,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1893,"39,650"
Seattle,546818-G02,546818,POULSBO,MAIN OFFICE,19240 JENSEN WAY NE,KITSAP,POULSBO,WA,98370-9800,Active,Owned,1378262,Z17308,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,2/1/1980,"7,240"
Seattle,546874-G01,546874,PROSSER,MAIN OFFICE,1103 MEADE AVE,BENTON,PROSSER,WA,99350-9998,Active,Owned,1378488,Z17314,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,5/1/1935,"5,330"
Seattle,546888-G02,546888,PULLMAN,MAIN OFFICE,1135 S GRAND AVE,WHITMAN,PULLMAN,WA,99163-9998,Active,Owned,1378533,Z17332,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1976,"17,202"
Seattle,546902-G01,546904,PUYALLUP,MAIN OFFICE,204 2ND ST SW,PIERCE,PUYALLUP,WA,98371-9998,Active,Owned,1378576,Z17335,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1936,"13,588"
Seattle,546902-G02,546903,PUYALLUP,SOUTH HILL BRANCH,13516 MERIDIAN E,PIERCE,PUYALLUP,WA,98373-9997,Active,Owned,1440143,Z17481,Post Office,Branch,"USPS Building, Const. by USPS",Land Data on separate record,Yes,7/1/1999,"18,448"
Seattle,547014-G01,547014,RAYMOND,MAIN OFFICE,406 DURYEA ST,PACIFIC,RAYMOND,WA,98577-9998,Active,Owned,1378872,Z17350,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1940,"7,966"
Seattle,547625-G01,547043,REDMOND,SEATTLE DDC-EAST&MAIN OFC,7241 185TH AVE NE,KING,REDMOND,WA,98052-6744,Active,Owned,1378997,Z17353,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1991,"121,362"
Seattle,547625-G01,547043,REDMOND,SEATTLE DDC-EAST&MAIN OFC,7241 185TH AVE NE,KING,REDMOND,WA,98052-6744,Active,Owned,1441612,3918,Post Office,Delivery Distribution Center (DDC),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1991,"121,362"
Seattle,547070-G01,547071,RENTON,DOWNTOWN STATION,314 WILLIAMS AVE S,KING,RENTON,WA,98057-9798,Active,Owned,1361207,Z17358,Post Office,Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1988,"13,136"
Seattle,547070-G05,547072,RENTON,HIGHLANDS STATION,4301 NE 4TH ST,KING,RENTON,WA,98059-9998,Active,Owned,1440108,Z16907,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/2001,"22,087"
Seattle,547070-G02,547073,RENTON,MAIN OFFICE,17200 116TH AVE SE,KING,RENTON,WA,98058-9998,Active,Owned,1379100,Z17357,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,11/1/1985,"19,702"
Seattle,547140-G02,547141,RICHLAND ,WEST RICHLAND BRANCH.,4801 W VAN GIESEN ST,BENTON,WEST RICHLAND,WA,99353-9998,Active,Owned,1387164,Z18835,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1998,"16,549"
Seattle,547616-G02,547600,SEATTLE,BAINBRIDGE ISLAND BR,271 WINSLOW WAY E,KING,BAINBRIDGE ISLAND,WA,98110-9997,Active,Owned,1353879,Z16468,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1973,"6,404"
Seattle,547603-G01,547603,SEATTLE,BALLARD DCU,4501 9TH AVE NW,KING,SEATTLE,WA,98107-9997,Active,Owned,1353941,1255,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,,"20,221"
Seattle,547604-G01,547604,SEATTLE,BITTERLAKE STATION,929 N 145TH ST,KING,SEATTLE,WA,98133-9998,Active,Owned,1355040,Z16506,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1974,"14,237"
Seattle,547609-G01,547609,SEATTLE,DES MOINES BRANCH,2003 S 216TH ST,KING,DES MOINES,WA,98198-9998,Active,Owned,1360745,Z16687,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Land Banking",No,10/1/1998,"19,129"
Seattle,547626-G01,547626,SEATTLE,INTERBAY CARRIER ANNEX,2010 15TH AVE W,KING,SEATTLE,WA,98119-9998,Active,Owned,1367972,Z16936,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1986,"9,964"
Seattle,547617-G02,547617,SEATTLE,MAILBAG DEP. - MTESC,2302 B ST NW STE 101,KING,AUBURN,WA,98001-1758,Active,Owned,,,,,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,9/1/1981,"30,230"
Seattle,547616-G03,547631,SEATTLE,MIDTOWN STATION,301 UNION ST,KING,SEATTLE,WA,98101-9998,Active,Owned,1371479,Z17070,Post Office,Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,2/1/1959,"35,392"
Seattle,547616-G03,547631,SEATTLE,MIDTOWN STATION,301 UNION ST,KING,SEATTLE,WA,98101-9998,Active,Owned,1433480,3436,Administrative Office,Postal Inspection Service Field Division (USPIS),"USPS Building, Transferred","USPS Land, Transferred",Yes,2/1/1959,"35,392"
Seattle,547617-G01,547617,SEATTLE,NDC,34301 9TH AVE S,KING,FEDERAL WAY,WA,98003-6721,Active,Owned,1000074,8235,Administrative Office,Consumer Affairs Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1975,"395,404"
Seattle,547617-G01,547617,SEATTLE,NDC,34301 9TH AVE S,KING,FEDERAL WAY,WA,98003-6721,Active,Owned,1440140,Z17428,Network Facilities,Network Distribution Center (NDC/ASF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1975,"395,404"
Seattle,547617-G01,547617,SEATTLE,NDC,34301 9TH AVE S,KING,FEDERAL WAY,WA,98003-6721,Active,Owned,1440306,Z18327,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1975,"395,404"
Seattle,547617-G01,547617,SEATTLE,NDC,34301 9TH AVE S,KING,FEDERAL WAY,WA,98003-6721,Active,Owned,1440328,Z18394,Administrative Office,District Administrative Office (DM),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1975,"395,404"
Seattle,547617-G01,547617,SEATTLE,NDC,34301 9TH AVE S,KING,FEDERAL WAY,WA,98003-6721,Active,Owned,1448845,11423,Administrative Office,Office of the Inspector General Office (OIG),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1975,"395,404"
Seattle,547618-G44,547599,SEATTLE,P&DC,10700 27TH AVE S,KING,SEATTLE,WA,98168-9716,Active,Owned,1441458,Z17427,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Not Prev. Leased",Land Data on separate record,Yes,2/1/1997,"580,030"
