Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Baltimore,230402-G01,230402,BALTIMORE,CATONSVILLE BRANCH,1001 FREDERICK RD,BALTIMORE CITY,CATONSVILLE,MD,21228-9998,Active,Owned,1434375,V23119,Post Office,Finance Branch,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1940,"16,055"
Baltimore,230403-G01,230403,BALTIMORE,CLIFTON STATION,4200 SHANNON DR,BALTIMORE CITY,BALTIMORE,MD,21213-9998,Active,Owned,1358363,V23196,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1975,"13,268"
Baltimore,230378-G13,230404,BALTIMORE,DRUID STATION,1826 PENNSYLVANIA AVE,BALTIMORE CITY,BALTIMORE,MD,21217-9998,Active,Owned,1361333,V23369,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1979,"8,185"
Baltimore,230405-G01,230405,BALTIMORE,DUNDALK BRANCH,44 SHIPPING PL,BALTIMORE,DUNDALK,MD,21222-9998,Active,Owned,1434400,V23375,Post Office,Branch,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1941,"6,070"
Baltimore,230409-G01,230409,BALTIMORE,GOVANS STATION,4904 YORK RD,BALTIMORE CITY,BALTIMORE,MD,21212-9998,Active,Owned,1365223,V23586,Post Office,Station,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,10/1/1987,"14,626"
Baltimore,230412-G01,230412,BALTIMORE,HAMILTON STATION,4901 HARFORD RD,BALTIMORE CITY,BALTIMORE,MD,21214-9998,Active,Owned,1366055,V23626,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,6/1/1967,"5,904"
Baltimore,230413-G01,230413,BALTIMORE,HAMPDEN STATION,919 W 34TH ST,BALTIMORE CITY,BALTIMORE,MD,21211-9998,Active,Owned,1366086,V23628,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1993,"16,872"
Baltimore,230415-G01,230415,BALTIMORE,HIGHLANDTOWN STA.,6221 EASTERN AVE,BALTIMORE CITY,BALTIMORE,MD,21224-9998,Active,Owned,1366953,V23687,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,12/1/1967,"14,938"
Baltimore,230417-G01,230417,BALTIMORE,MARKET CENTER STATION,130 N GREENE ST,BALTIMORE,BALTIMORE,MD,21201-9997,Active,Owned,1371905,V23925,Post Office,Finance Station - No Delivery,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,3/1/1989,"2,322"
Baltimore,230418-G01,230418,BALTIMORE,MIDDLE RIVER BRANCH,200 WILSON POINT RD,BALTIMORE,MIDDLE RIVER,MD,21220-9998,Active,Owned,1434430,V23968,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1976,"11,941"
Baltimore,230420-G01,230420,BALTIMORE,NORTHWOOD STATION,1800 E NORTHERN PKWY,BALTIMORE CITY,BALTIMORE,MD,21239-9998,Active,Owned,1375589,V24091,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1974,"8,900"
Baltimore,230421-G01,230421,BALTIMORE,NOTTINGHAM BRANCH,4990 MERCANTILE RD,BALTIMORE CITY,NOTTINGHAM,MD,21236-9998,Active,Owned,1434439,V24093,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1990,"25,310"
Baltimore,230378-G11,230378,BALTIMORE,PARKING GARAGE,900 E FAYETTE ST,BALTIMORE CITY,BALTIMORE,MD,21202-9998,Active,Owned,,,,,"USPS Building, Const. by USPS",Land Data on separate record,No,7/1/1976,0
Baltimore,230422-G01,230422,BALTIMORE,PARKVILLE BR & LUBE,8201A HARFORD RD,BALTIMORE CITY,PARKVILLE,MD,21234-9995,Active,Owned,1434443,V24139,Post Office,Branch,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,1/1/1962,"25,120"
Baltimore,230422-G01,230422,BALTIMORE,PARKVILLE BR & LUBE,8201A HARFORD RD,BALTIMORE CITY,PARKVILLE,MD,21234-9995,Active,Owned,1444276,8631,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,1/1/1962,"25,120"
Baltimore,230424-G01,230424,BALTIMORE,RASPEBURG STATION,6502 BELAIR RD,BALTIMORE CITY,BALTIMORE,MD,21206-9998,Active,Owned,1378830,V24239,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1979,"13,830"
Baltimore,230425-G01,230425,BALTIMORE,ROSEDALE BRANCH,7000 GOLDEN RING RD,BALTIMORE CITY,ROSEDALE,MD,21237-9998,Active,Owned,1434457,V24308,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1987,"5,200"
Baltimore,230378-G03,230378,BALTIMORE,TOWSON FINANCE BRANCH,101 W CHESAPEAKE AVE,BALTIMORE,TOWSON,MD,21285-9998,Active,Owned,1434663,V27634,Post Office,Finance Branch,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1938,"10,772"
Baltimore,230429-G01,230429,BALTIMORE,WAVERLY STATION,3000 HOMEWOOD AVE,BALTIMORE CITY,BALTIMORE,MD,21218-9998,Active,Owned,1386709,V24603,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1976,"10,978"
Baltimore,230430-G01,230430,BALTIMORE,WINDSOR MILL BRANCH,2513 N ROLLING RD,BALTIMORE,WINDSOR MILL,MD,21244-9998,Active,Owned,1434703,V28206,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/2001,"23,600"
Baltimore,230396-G02,230396,BARCLAY,MAIN OFFICE MODULAR,1325 GOLDSBORO RD,QUEEN ANNES,BARCLAY,MD,21607-9998,Active,Owned,1354029,V22935,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,9/1/1999,"2,000"
Baltimore,230504-G02,230504,BEL AIR,MAIN OFFICE,202 BLUM CT,HARFORD,BEL AIR,MD,21014-9998,Active,Owned,1354447,V22956,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1989,"21,489"
Capital,230576-G02,230576,BELTSVILLE,MAIN OFFICE,10901 RHODE ISLAND AVE,PRINCE GEORGES,BELTSVILLE,MD,20705-2518,Active,Owned,1354600,V22964,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/2000,"16,543"
Baltimore,230648-G01,230648,BERLIN,OCEAN PINES BRANCH,11115 LAKE VIEW LN,WORCESTER,BERLIN,MD,21811-3184,Active,Owned,1375856,1765,Post Office,Branch,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,1/1/2001,"13,755"
Capital,230675-G05,230677,BETHESDA,WESTLAKE BRANCH,10421 MOTOR CITY DR,MONTGOMERY,BETHESDA,MD,20817-9996,Active,Owned,1432814,920,Post Office,Carrier Annex (ANX),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,,"63,835"
Capital,230675-G05,230677,BETHESDA,WESTLAKE BRANCH,10421 MOTOR CITY DR,MONTGOMERY,BETHESDA,MD,20817-9996,Active,Owned,1434473,V24608,Post Office,Branch,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,,"63,835"
Capital,230675-G05,230677,BETHESDA,WESTLAKE BRANCH,10421 MOTOR CITY DR,MONTGOMERY,BETHESDA,MD,20817-9996,Active,Owned,1448911,11445,Administrative Office,Office of the Inspector General Office (OIG),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,,"63,835"
Baltimore,230702-G03,230702,BETTERTON,MAIN OFFICE,TBD,KENT,BETTERTON,MD,21610-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,,0
Capital,230936-G03,230936,BOWIE,MAIN OFFICE,6710 LAUREL BOWIE RD,PRINCE GEORGES,BOWIE,MD,20715-9998,Active,Owned,1355532,V23013,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,9/1/1999,"22,545"
Capital,230936-G03,230936,BOWIE,MAIN OFFICE,6710 LAUREL BOWIE RD,PRINCE GEORGES,BOWIE,MD,20715-9998,Active,Owned,1432969,1633,Post Office,Carrier Annex (ANX),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,9/1/1999,"22,545"
Capital,230936-G01,230937,BOWIE,MITCHELLVILLE BRANCH,1500 POINTER RIDGE PL,PRINCE GEORGES,BOWIE,MD,20716-9998,Active,Owned,1434431,V23985,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1978,"7,658"
Capital,230936-G05,230936,BOWIE,MODULAR IN STORAGE,,ST. MARYS,BOWIE,MD,20715-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,,740
Capital,231044-G02,231044,BRANDYWINE,MAIN OFFICE,14109 BRANDYWINE RD,PRINCE GEORGES,BRANDYWINE,MD,20613-9998,Active,Owned,1355695,V23024,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1997,"8,000"
Baltimore,231206-G01,231206,BRUNSWICK,MAIN OFFICE,315 BRUNSWICK ST,FREDERICK,BRUNSWICK,MD,21716-9998,Active,Owned,1356098,V23051,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,10/1/1958,"3,155"
Baltimore,231206-G01,231206,BRUNSWICK,MAIN OFFICE,315 BRUNSWICK ST,FREDERICK,BRUNSWICK,MD,21716-9998,Active,Owned,1356147,V23052,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,10/1/1958,"3,155"
Baltimore,231404-G01,231404,CAMBRIDGE,MAIN OFFICE,301 HIGH ST,DORCHESTER,CAMBRIDGE,MD,21613-9998,Active,Owned,1356715,V23081,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1919,"12,392"
Baltimore,231566-G01,231566,CENTREVILLE,MAIN OFFICE,202 E WATER ST,QUEEN ANNES,CENTREVILLE,MD,21617-9998,Active,Owned,1357550,V23131,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,4/1/1966,"5,049"
Capital,231692-G02,231692,CHELTENHAM,MAIN OFFICE,11505 CHERRY TREE CROSSING RD,PRINCE GEORGES,CHELTENHAM,MD,20623-9998,Active,Owned,1434376,V23150,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,,"2,558"
Baltimore,231764-G01,231764,CHESTERTOWN,MAIN OFFICE,104 SPRING AVE,KENT,CHESTERTOWN,MD,21620-9998,Active,Owned,1357875,V23162,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1936,"11,397"
Capital,231926-G02,231926,CLARKSBURG,MAIN OFFICE,22505 GATEWAY CENTER DR,MONTGOMERY,CLARKSBURG,MD,20871-9998,Active,Owned,1358190,V23185,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/2000,"16,121"
Capital,231980-G01,231980,CLEMENTS,MAIN OFFICE,24015 COLTON POINT RD,ST. MARYS,CLEMENTS,MD,20624-9998,Active,Owned,1434378,V23193,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,1/1/2001,"1,550"
Capital,231998-G01,231998,CLINTON,MAIN OFFICE,9134 PISCATAWAY RD,PRINCE GEORGES,CLINTON,MD,20735-9998,Active,Owned,1358417,V23197,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1992,"17,776"
Baltimore,232034-G01,232034,COCKEYSVILLE,MAIN OFFICE,115 WIGHT AVE,BALTIMORE,COCKEYSVILLE,MD,21030-9998,Active,Owned,1358538,V23210,Post Office,Main Post Office,"USPS Building, Const. by USPS",Land Data on separate record,Yes,10/1/1983,"14,177"
Capital,232052-G01,232052,COLLEGE PARK,NORTH COLLEGE PK STA,9591 BALTIMORE AVE,PRINCE GEORGES,COLLEGE PARK,MD,20740-9998,Active,Owned,1375290,V24076,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1976,"10,500"
Baltimore,232070-G01,232070,COLORA,MAIN OFFICE (MODULAR),2167 LIBERTY GROVE RD,CECIL,COLORA,MD,21917-9998,Active,Owned,1358740,V23236,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,9/1/1999,"1,500"
Baltimore,232090-G01,232090,COLUMBIA,MAIN OFFICE,6801 OAK HALL LN,HOWARD,COLUMBIA,MD,21045-9998,Active,Owned,1358775,V23240,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1977,"47,058"
Baltimore,232090-G02,232090,COLUMBIA,VMF,6751 OAK HALL LN,HOWARD,COLUMBIA,MD,21045-9996,Active,Owned,1444337,8710,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1977,"11,552"
Baltimore,232178-G01,232178,CORDOVA,MAIN OFFICE,11836 KITTYS CORNER RD,TALBOT,CORDOVA,MD,21625-9998,Active,Owned,1359250,V23276,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1986,"1,272"
Baltimore,232286-G01,232286,CRISFIELD,MAIN OFFICE,400 W MAIN ST,SOMERSET,CRISFIELD,MD,21817-9998,Active,Owned,1359838,V23295,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1934,"5,623"
Baltimore,232330-G01,232330,CROFTON,MAIN OFFICE,1296 CRONSON BLVD,ANNE ARUNDEL,CROFTON,MD,21114-9998,Active,Owned,1359855,V23297,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1987,"12,376"
Baltimore,232394-G02,232394,CUMBERLAND,MAIN OFFICE,215 PARK ST,ALLEGANY,CUMBERLAND,MD,21502-9998,Active,Owned,1360025,V23311,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1977,"42,936"
Baltimore,232394-G02,232394,CUMBERLAND,MAIN OFFICE,215 PARK ST,ALLEGANY,CUMBERLAND,MD,21502-9998,Active,Owned,1441068,V23310,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1977,"42,936"
Capital,232430-G02,232430,DAMASCUS,MAIN OFFICE  (NCO),26400 WOODFIELD RD,MONTGOMERY,DAMASCUS,MD,20872-9998,Active,Owned,1360233,V23313,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,,"14,500"
Baltimore,232610-G01,232610,DENTON,MAIN OFFICE,503 MARKET ST,CAROLINE,DENTON,MD,21629-9998,Active,Owned,1360691,V23338,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1961,"8,568"
Baltimore,232836-G01,232836,EASTERN SHORE,P&DC,29060 AIRPARK DR,TALBOT,EASTON,MD,21601-9997,Active,Owned,1441081,V27605,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1996,"55,100"
Baltimore,232826-G01,232826,EASTON,MAIN OFFICE,116 E DOVER ST,TALBOT,EASTON,MD,21601-9998,Active,Owned,1361928,V23387,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1936,"17,009"
Baltimore,232916-G01,232916,EDGEWATER,MAIN OFFICE,39 STEPNEY LN,ANNE ARUNDEL,EDGEWATER,MD,21037-9998,Active,Owned,1362074,V23397,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1997,"12,720"
Baltimore,232934-G01,232934,EDGEWOOD,MAIN OFFICE,2290 HANSON RD,HARFORD,EDGEWOOD,MD,21040-9998,Active,Owned,1362081,V23399,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,8/1/1975,"6,400"
Baltimore,234140-G01,234140,ELKRIDGE,MAIN OFFICE,6655 SANTA BARBARA RD,HOWARD,ELKRIDGE,MD,21075-9998,Active,Owned,1434667,V27652,Post Office,Branch,"USPS Building, Not Prev. Leased","USPS Land, Prev. Leased",Yes,1/1/2000,"20,765"
Baltimore,232988-G01,232988,ELKTON,MAIN OFFICE,137 W MAIN ST,CECIL,ELKTON,MD,21921-9998,Active,Owned,1362353,V23414,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1939,"12,346"
Baltimore,233024-G02,233024,ELLICOTT CITY,MAIN OFFICE,3375 ELLICOTT CENTER DR,HOWARD,ELLICOTT CITY,MD,21043-9998,Active,Owned,1362382,V23416,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1986,"35,469"
Baltimore,233222-G01,233222,FISHING CREEK,MAIN OFFICE,2654 HOOPERS ISLAND RD,DORCHESTER,FISHING CREEK,MD,21634-9998,Active,Owned,1363435,V23460,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/1988,"1,168"
Capital,233320-G01,233320,FORT WASHINGTON,MAIN OFFICE,11550 LIVINGSTON RD,PRINCE GEORGES,FORT WASHINGTON,MD,20744-9998,Active,Owned,1434661,V27589,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1975,"24,053"
Baltimore,233355-G02,233348,FREDERICK,MAIN OFFICE,201 E PATRICK ST,FREDERICK,FREDERICK,MD,21701-9998,Active,Owned,1434403,V23501,Post Office,Main Post Office,Unknown,Unknown,Yes,12/1/1977,"57,522"
Baltimore,233420-G01,233420,FROSTBURG,MAIN OFFICE,37 W MAIN ST,ALLEGANY,FROSTBURG,MD,21532-9998,Active,Owned,1364216,V23511,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1913,"8,077"
Baltimore,233420-G01,233420,FROSTBURG,MAIN OFFICE,37 W MAIN ST,ALLEGANY,FROSTBURG,MD,21532-9998,Active,Owned,1372991,V23975,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1913,"8,077"
Baltimore,233492-G01,233492,FUNKSTOWN,MAIN OFFICE,29 FREDERICK RD,WASHINGTON,FUNKSTOWN,MD,21734-9998,Active,Owned,1364277,V23520,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,4/1/1990,"1,850"
Capital,233528-G01,233529,GAITHERSBURG,DIAMOND FARMS BRANCH,23 FIRSTFIELD RD,MONTGOMERY,GAITHERSBURG,MD,20878-9998,Active,Owned,1360813,V23346,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1979,"10,459"
Capital,233528-G02,233530,GAITHERSBURG,MONTGOMERY VLG/GOSHEN,10079 STEDWICK RD,MONTGOMERY,MONTGOMERY VILLAGE,MD,20886-9997,Active,Owned,1373630,V23996,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1992,"14,994"
Baltimore,233546-G01,233546,GALENA,MAIN OFFICE,124 W CROSS ST,KENT,GALENA,MD,21635-9998,Active,Owned,1364326,V23526,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,,"1,500"
Capital,233672-G01,233672,GERMANTOWN,MAIN OFFICE,12774 WISTERIA DR,MONTGOMERY,GERMANTOWN,MD,20874-9998,Active,Owned,1364696,V23544,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1992,"32,800"
Capital,234014-G01,234014,GREENBELT,MAIN OFFICE,7600 ORA GLEN DR,PRINCE GEORGES,GREENBELT,MD,20770-9998,Active,Owned,1365565,V23602,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,,"20,145"
Baltimore,234068-G01,234068,HAGERSTOWN,MAIN OFFICE,44 W FRANKLIN ST,WASHINGTON,HAGERSTOWN,MD,21740-9998,Active,Owned,1365939,V23622,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1936,"35,111"
Baltimore,234068-G02,234068,HAGERSTOWN,NORTHERN STA,12912 CONAMAR DR,WASHINGTON,HAGERSTOWN,MD,21742-9998,Active,Owned,1434438,V24088,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,,"15,721"
Baltimore,234194-G02,234194,HAVRE DE GRACE,MAIN OFFICE,301 N JUNIATA ST,HARFORD,HAVRE DE GRACE,MD,21078-9998,Active,Owned,1366502,V23664,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1996,"12,684"
Capital,234320-G01,234320,HIGHLAND,MAIN OFFICE,12975 HIGHLAND RD,HOWARD,HIGHLAND,MD,20777-9998,Active,Owned,1366939,V23685,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,5/1/2000,"3,700"
Baltimore,234500-G01,234500,HURLOCK,MAIN OFFICE,111 POPLAR ST,DORCHESTER,HURLOCK,MD,21643-9998,Active,Owned,1434413,V23739,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,10/1/1998,"5,700"
Capital,234554-G01,234554,HYATTSVILLE,MAIN OFFICE,4325 GALLATIN ST,PRINCE GEORGES,HYATTSVILLE,MD,20781-2051,Active,Owned,1434414,V23742,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1935,"3,648"
Capital,234626-G02,234626,INDIAN HEAD,MAIN OFFICE,4050 INDIAN HEAD HWY,CHARLES,INDIAN HEAD,MD,20640-9998,Active,Owned,1367894,V23751,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,4/1/1978,"4,800"
Baltimore,234734-G01,234734,JEFFERSON,MAIN OFFICE,3702 JEFFERSON PIKE,FREDERICK,JEFFERSON,MD,21755-9998,Active,Owned,1368350,V23763,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,4/1/1990,"2,560"
Baltimore,234824-G02,234824,JOPPA,MAIN OFFICE,906 JOPPA FARM RD,HARFORD,JOPPA,MD,21085-9998,Active,Owned,1368549,V23770,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/2000,"16,653"
Capital,235112-G01,235112,LA PLATA,MAIN OFFICE,100 CENTENNIAL ST,CHARLES,LA PLATA,MD,20646-9998,Active,Owned,1369406,V23806,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1999,"11,800"
